"l","u","trt"
1.87130737293046,3.9272545959102,"0"
0,1.0668005637126,"0"
0,1.70300987316296,"0"
2.08207785268314,3.74141320760828,"0"
2.08818035142031,4.39633449655958,"0"
2.98034293227829,Inf,"0"
2.00625108729582,4.07967537932564,"0"
1.80881940003019,3.85641005181242,"0"
0,1.25117996649351,"0"
3.62818097462878,5.988305445062,"0"
0.0722886627772823,2.17290172178764,"0"
2.36694338615052,4.61653696780559,"0"
1.14178153278772,Inf,"0"
0,0.907490749377757,"0"
2.37679233367089,Inf,"0"
1.31275597552303,3.09888408752158,"0"
1.09150671982206,3.32631411030889,"0"
0,2.03114108124282,"0"
1.81717732804827,3.86934111302253,"0"
3.20576538215391,Inf,"0"
0.410528965294361,2.7426598535385,"0"
0,1.05337834742386,"0"
3.80881110148039,Inf,"0"
2.04948295489885,3.6719412682578,"0"
0,1.69519398419652,"0"
1.33162722107954,3.16877023607958,"0"
0,1.35620764282066,"0"
1.07417251972947,1.6455956036225,"0"
2.11053847277071,3.14877670665737,"0"
1.95229814387858,3.98136560164858,"0"
4.11322195373941,6.2208584084874,"0"
0,1.89654205460101,"0"
2.59986666846089,Inf,"0"
2.3782457318157,4.12959647364914,"0"
3.39021303225309,Inf,"0"
0.358663640217856,1.89287790446542,"0"
0,2.41309266362805,"0"
0.341910516144708,1.1328965134453,"0"
3.05718960531522,Inf,"0"
0,2.14547629992012,"0"
0.202438780106604,2.46937144896947,"0"
1.78879301063716,Inf,"0"
1.93750809237827,3.50537518330384,"0"
2.21234622295015,Inf,"0"
2.587603526772,Inf,"0"
0,1.85520560073201,"0"
0,0.883971835719422,"0"
3.94017072627321,Inf,"0"
0.0233928818488494,0.923135789344087,"0"
0.112611691001803,2.42659679905046,"0"
0.639328437391669,1.71270575548988,"0"
0,1.38452748768032,"0"
2.87919584545307,4.43711105035618,"0"
1.60108419891912,3.39500239817426,"0"
1.12368106842041,2.11976490798406,"0"
4.3156621477101,Inf,"0"
0,2.29742260708008,"0"
1.8205958645558,2.91660566756036,"0"
2.02341614756733,4.14720079803374,"0"
0,1.5918940200936,"0"
0,2.43471798195969,"0"
1.96965495764744,Inf,"0"
1.90857197390869,Inf,"0"
2.54523824492935,Inf,"0"
1.34745592484251,2.82566722773481,"0"
1.55531658558175,3.61218614969403,"0"
1.49941758310888,2.37035846163053,"0"
0.183818095247261,2.11356396554038,"0"
0,1.081875001546,"0"
0.80508797080256,2.59244859218597,"0"
1.72253930184525,3.40476316283457,"0"
0,1.1601581092691,"0"
3.45718673081137,5.81133422267158,"0"
3.55318104382604,4.49246082396712,"0"
0,1.07597099384293,"0"
1.02088535320945,1.46996809577104,"0"
2.24943257228006,3.58767589670606,"0"
2.28868908016011,3.37814620579593,"0"
0.429067384102382,1.73917238542344,"0"
0,1.93906311527826,"0"
2.96410628594458,4.10089452692773,"0"
0,2.41653990582563,"0"
0,1.44417879346292,"0"
2.76612612709869,Inf,"0"
0.536019988358021,2.73796651046723,"0"
0.56081561895553,2.91424959548749,"0"
1.44744512334,1.97150911146309,"0"
0.132443998008966,2.41410096234176,"0"
1.67627546412405,Inf,"0"
3.31212678807788,Inf,"0"
0,0.8643778442638,"0"
0,2.49180946557317,"0"
0,1.38549300492741,"0"
2.33058068319224,3.6654864391312,"0"
3.35546712216455,3.62881804059725,"0"
2.61259450518992,Inf,"0"
3.3218053058954,Inf,"0"
1.40531320066657,2.8067746682791,"0"
1.18211881665047,1.36916367162485,"0"
0.223096402478404,2.17647988116369,"0"
0.318038233672269,1.82068156835157,"0"
2.46800257766154,4.23608290206175,"0"
1.93471203965601,4.04810006555635,"0"
0,1.5038789389655,"0"
0,1.25411561341025,"0"
0,1.81459820014425,"0"
0,2.07592234190088,"0"
2.13944324408658,3.0469539645128,"0"
2.50747358892113,Inf,"0"
4.60092450550292,Inf,"0"
2.40881372941658,2.8323928557802,"0"
2.30187411478255,Inf,"0"
0.812702104449272,3.11543634859845,"0"
0.667561049340293,2.22417909593787,"0"
1.8087152991211,3.47812360967509,"0"
1.08008143142797,3.21856839465909,"0"
4.92242556705605,Inf,"0"
1.11104258918203,Inf,"0"
1.73871227307245,3.16653081565164,"0"
2.4899545853259,Inf,"0"
0.694567280588672,1.45953994884621,"0"
1.71965540386736,Inf,"0"
0,0.743278514710255,"0"
1.43330987135414,1.99049140734132,"0"
2.95135013526306,Inf,"0"
0,2.41197735653259,"0"
2.29526319308206,3.00721181905828,"0"
2.56784617493395,3.427243604674,"0"
1.47183050343301,Inf,"0"
2.65576626290567,4.45336492091883,"0"
3.13879376044497,5.51835634163581,"0"
1.68342842662241,3.7314280832652,"0"
1.46315729885828,2.5326448661508,"0"
0,0.529995409306139,"0"
0.804058180074207,1.17203457455616,"0"
1.99928559013642,4.03588271816261,"0"
2.10302109073382,Inf,"0"
0,1.45586332422681,"0"
0,1.97402752935886,"0"
0.137647260562517,1.85598130163271,"0"
2.1665005502291,Inf,"0"
0,1.27086783526465,"0"
1.58652426616754,2.34927360375877,"0"
0.653497744933702,3.00351236888673,"0"
2.09028138720896,Inf,"0"
0,2.12320379097946,"0"
0,2.0124418073101,"0"
0.460359359858558,1.98273702990264,"0"
2.68624066549819,4.12314794375561,"0"
0,2.23850721493363,"0"
0,2.40470889897551,"0"
4.3177866487531,4.75861548271496,"0"
0,2.36922903393861,"0"
1.39150421775412,3.67134751810227,"0"
0.206735863466747,2.03212923428509,"0"
2.81936044979375,Inf,"0"
3.29782389977481,Inf,"0"
0,1.90601355105173,"0"
0,2.31423585908487,"0"
0,1.42652095353696,"0"
0.17965940234717,Inf,"0"
1.7015985987382,3.73304624634329,"0"
2.93929935782216,4.46504710824229,"0"
1.31767310027499,2.9724302602699,"0"
3.98304357135203,Inf,"0"
2.8868214803515,4.79316402808763,"0"
3.96633405704051,Inf,"0"
0.526684338110499,2.23642650758848,"0"
0,1.20702236366924,"0"
1.61017862206791,3.00694729259703,"0"
1.37676660553552,3.57310432998929,"0"
3.46951778570656,Inf,"0"
0.117860742029734,0.972472781431861,"0"
0.680351036717184,2.0176143682329,"0"
2.63381890836172,Inf,"0"
0,1.43979100626893,"0"
3.04023952630814,Inf,"0"
2.31689981126692,4.14902650227305,"0"
0.586018323665485,Inf,"0"
2.84997118695173,Inf,"0"
0.128820926183835,1.97784453339409,"0"
0,0.683594908914529,"0"
0,1.84067416936159,"0"
3.73073352966458,Inf,"0"
2.20269833866041,Inf,"0"
0,2.16887632908765,"0"
2.16353263589554,4.31795565178618,"0"
0.650243891286664,2.80090571963228,"0"
2.7966031228425,4.07143260061275,"0"
3.00412457843777,4.33313669869676,"0"
3.84422568196896,Inf,"0"
1.53948097489774,3.49344663904049,"0"
0.498029714799486,2.15641742222942,"0"
0,1.97134649381042,"0"
0,1.3832249812549,"0"
2.01029938238207,2.94099335151259,"0"
1.05371214041952,Inf,"0"
0.625719330273569,3.03515281178989,"0"
1.5015192219289,2.06056609284133,"0"
5.70690883614589,Inf,"0"
1.51621401717421,3.74240934033878,"1"
4.38310822297353,Inf,"1"
2.39697761600837,4.09787412092555,"1"
0,2.27240130945574,"1"
2.53357053326908,4.75394197972491,"1"
0.151548407156952,2.11791687295772,"1"
5.98151107318699,Inf,"1"
3.38798040756956,5.41552687762305,"1"
0,2.15177666337695,"1"
2.48484020645265,2.94403576699551,"1"
1.06082229234744,Inf,"1"
4.75978222151753,Inf,"1"
0,1.89960751275066,"1"
0,1.39016669942066,"1"
2.22041867906228,4.66306970978621,"1"
0.637242161319591,2.45238053961657,"1"
1.25271660857834,3.2073988619959,"1"
3.50514562684111,Inf,"1"
0,1.96522130921949,"1"
2.13207652326673,Inf,"1"
0.76280445267912,2.68649011210073,"1"
2.27399741590489,3.58124622958712,"1"
1.15586629486643,3.3700580074219,"1"
0,0.925235830945894,"1"
2.60689952294342,Inf,"1"
1.38720028626267,3.80804455664475,"1"
0,1.32692283950746,"1"
2.20942120882683,3.15702540392522,"1"
1.85849878878798,4.0987438155571,"1"
0.361456703394651,2.14433217071928,"1"
1.53719188354444,3.1963655288564,"1"
1.12840053800028,3.52652670640964,"1"
1.38136547408067,3.61271950416267,"1"
4.96004603104666,5.81565624626819,"1"
0,2.32776112505235,"1"
3.90615370764863,5.05304958671331,"1"
1.71205687103793,3.2930751965614,"1"
1.88754686561879,Inf,"1"
3.41699316108134,5.03985873889178,"1"
0,0.874737821286544,"1"
2.33471555693541,4.70004175615031,"1"
0.382410296006128,2.56387702538632,"1"
1.50003001501318,2.58661509375088,"1"
1.22093129437417,3.57022378069814,"1"
0,1.37540025054477,"1"
0,1.85602687357459,"1"
0.050466995453462,1.97798378532752,"1"
0,2.45668608229607,"1"
2.94395519886166,Inf,"1"
1.81459790735971,2.00812859227881,"1"
0.414949703845195,1.62797359051183,"1"
0.84662294422742,1.2747927964665,"1"
0,2.22098625614308,"1"
2.82737287983764,Inf,"1"
0.292046146350913,2.19241138896905,"1"
0,0.831033895956352,"1"
2.9455978499027,Inf,"1"
0,1.19066621817183,"1"
0,0.787821892881766,"1"
1.83884557627607,3.09242984396406,"1"
2.5943175284192,3.8770162302535,"1"
0.484583346988074,2.67120688338764,"1"
0,2.28656030725688,"1"
4.38017976994161,Inf,"1"
0,2.04908539133612,"1"
0,1.53847431472968,"1"
1.56477170239668,2.86593364668079,"1"
0.259883180260658,2.63623277540319,"1"
2.08453662111424,4.54222325992305,"1"
0.198265442741103,1.71838383947033,"1"
0.44943185232114,2.15047613659408,"1"
1.86363575747237,3.33668856765144,"1"
2.32227284286637,Inf,"1"
3.44544800755102,Inf,"1"
0,0.403541112318635,"1"
2.10032029717695,4.52868429361843,"1"
2.25383176177274,4.18684042000677,"1"
0,2.08603099861648,"1"
1.50282618531492,3.01380888500717,"1"
3.79072905750945,Inf,"1"
0.108424628269859,2.06685820186976,"1"
3.52270448231138,Inf,"1"
2.76786696456838,Inf,"1"
1.41060507623479,Inf,"1"
0,1.24939643777907,"1"
1.24041833158117,2.17755076300818,"1"
0,1.1504707718268,"1"
1.25479538459331,2.82038888253737,"1"
0,1.27694483904634,"1"
1.75644837960135,4.04939388798084,"1"
0.267346255131997,2.14807743905112,"1"
2.36652470135596,3.72725771740079,"1"
3.48758727428503,Inf,"1"
0,2.19954616215546,"1"
2.39533002779353,Inf,"1"
1.15340784017462,Inf,"1"
1.33190252352506,3.64285977208056,"1"
1.11188336159103,2.11152868811041,"1"
1.39359632798005,3.54895133874379,"1"
1.83551101479679,2.51999210275244,"1"
0.460919160395861,0.749889597063884,"1"
2.59627669292968,Inf,"1"
2.09841415053234,Inf,"1"
0.814999820431694,3.07101630023681,"1"
0,1.90001508686692,"1"
0,0.669179018004797,"1"
1.58023161930032,3.72863260156009,"1"
0,2.47307419660501,"1"
0,1.29465590929613,"1"
2.84005435183644,Inf,"1"
1.45988796371967,3.20149679202586,"1"
0,2.24636784754694,"1"
1.41821576049551,2.29393585119396,"1"
1.11277363961563,2.92959413316566,"1"
2.53051430860069,3.883313924307,"1"
2.44879140111152,3.65264706604648,"1"
0.364800055976957,0.950492398696952,"1"
0,1.76713134977035,"1"
1.57107789942529,3.38275680725928,"1"
2.80700506700668,4.53786070051137,"1"
4.12031493324321,Inf,"1"
3.90799765882548,5.08174045127816,"1"
2.29736028297339,Inf,"1"
1.63924372172914,4.09610238915775,"1"
4.6863493451383,Inf,"1"
1.24317402252927,Inf,"1"
2.4673257896211,4.7386967606144,"1"
0,2.18088193971198,"1"
1.79191607690882,Inf,"1"
3.84002791484818,4.92239749408327,"1"
4.00645482412074,Inf,"1"
1.15558458841406,2.4488625646336,"1"
1.52057025057729,2.16345682099927,"1"
3.13331043347716,Inf,"1"
1.08818003674969,3.53032569575589,"1"
0,1.68070422660094,"1"
2.40624506957829,Inf,"1"
1.12621233100072,3.30648935690988,"1"
0.118513241177425,1.82530157850124,"1"
0.457549545681104,1.81597473332658,"1"
1.9308313674992,2.81397461309098,"1"
4.18293609225657,Inf,"1"
2.9331038770033,4.84329125785735,"1"
2.63804022804834,Inf,"1"
2.48128976090811,4.80567755468655,"1"
0.869796558399685,3.0710713454755,"1"
0.929980817600153,Inf,"1"
1.03701698419172,2.93185278365854,"1"
2.19608042039908,3.19233008660376,"1"
1.8149623752106,Inf,"1"
2.9007005126914,Inf,"1"
1.24299421149772,3.53796308801975,"1"
4.105460937717,Inf,"1"
2.02876035764348,3.61401989881415,"1"
3.66115265525877,4.92862562066875,"1"
1.91067507606931,Inf,"1"
0,1.56065510003828,"1"
3.45719292701688,Inf,"1"
0.711320369155146,3.13352215162013,"1"
0,1.84453227207996,"1"
2.15812928276137,2.98619591281749,"1"
3.51163943880238,Inf,"1"
1.92208883236162,4.27609223115724,"1"
0,2.28572078165598,"1"
1.63059267215431,3.7021753937006,"1"
0,1.38030295318458,"1"
2.63852733653039,4.03020778554492,"1"
1.99731034925207,4.12906042125542,"1"
0,2.37955211021472,"1"
1.84898102888837,Inf,"1"
1.11005358048715,3.49604145740159,"1"
2.04623531899415,2.92462939978577,"1"
0,1.17264158208854,"1"
2.08508413285017,Inf,"1"
0,1.40265195223037,"1"
0,2.02410933503415,"1"
0,1.0172557173064,"1"
2.01297667459585,4.25982609507628,"1"
2.19029858068097,Inf,"1"
0,2.39876184321474,"1"
1.13173427816946,2.78509268420748,"1"
0,1.3017600326566,"1"
1.53236136189662,3.74296931899153,"1"
0,1.3722023164155,"1"
3.37432731990702,Inf,"1"
2.90100721234921,Inf,"1"
3.05217793385964,3.51693112985231,"1"
0.667456598603167,3.11488046078011,"1"
2.68130020005628,3.43360210536048,"1"
3.69807264243718,5.25344677444082,"1"
2.47844315250404,3.07088627072517,"1"
0,2.11619188892655,"1"
2.45129436196294,4.14927205361892,"1"
0,1.24418142775539,"1"
2.31570500065573,4.25617008644622,"1"
1.68171709345188,1.78538891021162,"1"
0.0386924820486456,0.291711221798323,"1"
0.859298337600194,2.94044285896234,"1"
0,1.36319819896016,"1"
2.82882993691601,Inf,"1"
