"l","u","trt"
2.57168550102506,Inf,"0"
0.9939679101808,3.20796674815938,"0"
1.34643576981034,3.83242053387221,"0"
1.5441977721639,2.85851942200679,"0"
1.79176977660973,3.51269973558374,"0"
0,2.04863348568324,"0"
4.99263439443894,Inf,"0"
3.06638748385012,Inf,"0"
0,2.04802275460679,"0"
0.119418648537248,1.02235461410601,"0"
2.35552311816718,4.21246759244241,"0"
1.38778266031295,3.56011310708709,"0"
0,0.370083447778597,"0"
2.09572463005316,3.97533490380738,"0"
4.41680973453913,6.89056547766086,"0"
1.5219891932793,3.07080322469119,"0"
0.339448510785587,0.490603824146092,"0"
0,1.80697369389236,"0"
2.35347964859102,2.6790888333926,"0"
5.56818833574653,Inf,"0"
0,1.37460741738323,"0"
0,2.45132164622191,"0"
0.648069177404977,2.91489724244457,"0"
0,2.36430475080851,"0"
3.1437917141011,Inf,"0"
1.05022222152911,3.48419733927585,"0"
0,1.80910257506184,"0"
3.96916992554907,6.4436976716388,"0"
3.19413103512488,3.97916261223145,"0"
0,1.26354652573355,"0"
4.17436978721526,5.9323321870761,"0"
4.26793775695842,Inf,"0"
0,0.401676702313125,"0"
1.91019624937326,Inf,"0"
4.53676421195269,Inf,"0"
4.25428375427146,Inf,"0"
0,1.76601616258267,"0"
1.26856092945673,2.28210420988034,"0"
0,1.86521925381385,"0"
1.34822994528804,3.79507974372245,"0"
0.531245796591975,1.09849383530673,"0"
0,1.60586101352237,"0"
0.605922475806437,1.77412189194001,"0"
0.493903245660476,1.18757590476889,"0"
4.01943202246912,5.18344427051488,"0"
3.19683806505054,Inf,"0"
0,1.2238001357764,"0"
0.775884299073368,1.73593438230455,"0"
0,2.09174511488527,"0"
2.13151099858806,Inf,"0"
2.78313883871306,4.99759817670565,"0"
1.8556476343656,Inf,"0"
1.26995682541747,Inf,"0"
4.33370984101202,Inf,"0"
0,0.833458174602129,"0"
3.20604602864478,Inf,"0"
3.58185545483138,Inf,"0"
4.34112715651281,6.5125410159817,"0"
3.00919381028507,Inf,"0"
0,2.41699305013753,"0"
2.71560722612776,4.36407259374391,"0"
2.57678249676246,Inf,"0"
0.753685284289531,3.18221650435589,"0"
0,1.41379281820264,"0"
4.28019275190309,4.91568904079031,"0"
0.666748094954528,2.41985597589519,"0"
1.19927647931036,2.45427989691962,"0"
3.15924143593293,Inf,"0"
0,2.08769575110637,"0"
2.43665553920437,Inf,"0"
3.63023468118627,Inf,"0"
2.95665223849937,Inf,"0"
0,2.44664970901795,"0"
1.57516676699743,3.04243796912488,"0"
2.8343027853407,Inf,"0"
0,1.85185885231476,"0"
5.65005319542252,Inf,"0"
0.642345299711451,Inf,"0"
0,1.49292155518197,"0"
0.538698608870618,Inf,"0"
3.91515830822755,Inf,"0"
1.45084635587409,3.92946675536223,"0"
4.10415093123447,Inf,"0"
1.7549651581794,2.09127737616654,"0"
1.27081640763208,2.09967016475275,"0"
0,2.44543159031309,"0"
0,1.85115244181361,"0"
0,1.78798445442226,"0"
0.0365464168135077,1.76499127759598,"0"
0,2.00261951482389,"0"
2.34262368467171,Inf,"0"
0.889184091356583,Inf,"0"
1.36832289106678,2.89638010959607,"0"
3.2035982288653,Inf,"0"
1.085044623469,Inf,"0"
1.90649083233438,3.53532255219761,"0"
0,1.65378786216024,"0"
1.860407764907,2.88598646817263,"0"
1.72344335645903,3.59510131704155,"0"
2.25442429771647,3.29295313742477,"0"
1.15659363917075,1.6961431253003,"0"
1.82800461130682,3.38016076944768,"0"
0,0.773995197378099,"0"
0.233863609610125,1.512725999346,"0"
5.60283368802629,Inf,"0"
2.17024077894166,3.01384198304731,"0"
2.00218138401397,2.72747990791686,"0"
1.68787335511297,3.02747109206393,"0"
1.00895959942136,1.31770922918804,"0"
0.621505415183492,2.9633369849762,"0"
3.08448125142604,4.95377808110788,"0"
4.56831446790602,Inf,"0"
4.57052155106794,Inf,"0"
0,1.46919344784692,"0"
0.662151225260459,1.43418686348014,"0"
0,2.09967784699984,"0"
0.07677465910092,0.961388494470157,"0"
0,1.81628681137227,"0"
0.442311242804863,2.38820591068361,"0"
2.85486938140821,Inf,"0"
2.29340309626423,4.26029255497269,"0"
2.83016177418176,Inf,"0"
0,2.08902283571661,"0"
2.97369263891596,Inf,"0"
2.90435195434839,Inf,"0"
1.71338886255398,Inf,"0"
2.49680642678868,Inf,"0"
4.26504780421965,Inf,"0"
3.61235218471847,Inf,"0"
1.80668818298727,Inf,"0"
0,1.90545232151635,"0"
1.48886787996162,3.83012638951186,"0"
3.10962416173425,Inf,"0"
2.26277556444984,4.61595022759866,"0"
0.37923569092527,1.21652823640034,"0"
1.64196673140395,4.09042458049953,"0"
4.46925049007405,Inf,"0"
5.21192967891693,Inf,"0"
1.08227681019343,2.1065977809485,"0"
1.71946381800808,2.94996793149039,"0"
1.67209568375256,Inf,"0"
2.20128176151775,Inf,"0"
0.662395274266601,Inf,"0"
1.51627921091858,Inf,"0"
0,1.87645890342537,"0"
2.31268309988081,Inf,"0"
1.6249282436911,3.68009892117698,"0"
1.83191009098664,3.75537428073585,"0"
1.43057454319205,3.87233944726177,"0"
2.33356137992814,3.54771444923244,"0"
0,2.23579296318348,"0"
0,2.30359454464633,"0"
2.91969922778662,Inf,"0"
0,1.83501451392658,"0"
0.59115769166965,2.70883672055788,"0"
1.0934558842564,1.86023604823276,"0"
0,1.74038420664147,"0"
2.25711200968362,4.48799546633381,"0"
1.52318690204993,3.93735341203865,"0"
0,2.3212670639623,"0"
1.13330800202675,Inf,"0"
0,2.01024440641049,"0"
0,2.2696792188799,"0"
1.30879959149752,Inf,"0"
0,0.872270434047095,"0"
1.43394474464003,3.44137818610761,"0"
1.19029972993303,3.3461733837612,"0"
3.18096455477644,Inf,"0"
1.71239428804256,3.6485948052723,"0"
1.81552319962066,2.64437241246924,"0"
1.72556548495777,3.63030698907096,"0"
1.77789370180108,2.31716238020454,"0"
0,2.15780988684855,"0"
0,1.94848436105531,"0"
0.860945348395035,1.68873375339899,"0"
0,2.34059902955778,"0"
3.32171820220537,3.79546270240098,"0"
3.22850215947255,Inf,"0"
0.011132979998365,1.5156831801869,"0"
1.4078858459834,2.50552235345822,"0"
2.07244148128666,Inf,"0"
2.12433334672824,3.58402746729553,"0"
1.18041119771078,3.28143044142053,"0"
2.64145360095426,Inf,"0"
0,0.949263149523176,"0"
4.90978750691283,Inf,"0"
1.76867966947611,3.50165917305276,"0"
1.98001284967177,4.2773027572548,"0"
1.68580552272033,3.87741482758429,"0"
0,1.36814837693237,"0"
2.81273425556719,Inf,"0"
3.11247337085661,Inf,"0"
0.637092974502593,1.15708304743748,"0"
0,2.16288470022846,"0"
3.24909776099958,Inf,"0"
4.59581476810854,Inf,"0"
2.30536299350206,Inf,"0"
2.44591043156106,Inf,"0"
0,1.16027093026787,"0"
1.80142622499261,3.04528767068405,"0"
0,1.7742591543356,"1"
1.68133581697475,2.30232939822599,"1"
1.83692464081105,Inf,"1"
1.89421065617353,3.324982370832,"1"
3.00287929130718,Inf,"1"
2.7132393483771,Inf,"1"
0,1.85906170925591,"1"
0.434649353846908,2.91593746806029,"1"
0,1.95932744129095,"1"
0,1.57554751494899,"1"
0,1.86616612656508,"1"
2.35123335092794,4.35406353150029,"1"
0,1.67258652101737,"1"
3.48105838580523,Inf,"1"
2.52414978982415,Inf,"1"
2.26643266913015,Inf,"1"
3.54551972006448,5.45637442439329,"1"
1.0155330010457,2.45897284359671,"1"
0.733628337038681,1.19789089367259,"1"
0.340001514414325,2.42071749002207,"1"
2.02643066761084,4.163257717737,"1"
1.76867697911803,3.72786721796729,"1"
2.31054538977332,4.6692983515095,"1"
0,1.06199847883545,"1"
2.5800614617765,4.073305054917,"1"
1.76117040100507,4.0007262659492,"1"
2.20967139874119,Inf,"1"
0,2.13282277516555,"1"
0,1.18694941222202,"1"
2.45295527798589,Inf,"1"
5.43739435554016,Inf,"1"
2.11346025404055,3.60475200344808,"1"
1.06414724315982,2.60394638695288,"1"
0.371459473390132,1.20765266357921,"1"
0,1.89515722508077,"1"
0.541481220861897,2.97042147256434,"1"
1.84705534600653,2.46884312131442,"1"
1.92461733124219,3.74011257197708,"1"
2.21174458740279,Inf,"1"
3.02935896266717,5.04308673553169,"1"
0,1.95082959369756,"1"
0,1.75036100263242,"1"
4.84301614982542,Inf,"1"
2.19862595607992,3.9236101647839,"1"
0,2.27122802811209,"1"
0,1.7508598882705,"1"
0,1.75527232640889,"1"
0.623402743949555,2.85884803219233,"1"
3.5802648513345,Inf,"1"
0,2.35756780719385,"1"
0,1.62753916461952,"1"
1.27428410400171,Inf,"1"
2.09435763594229,Inf,"1"
2.11961791734211,3.33151966508012,"1"
1.85654588509351,4.27800356701482,"1"
0.803319170954637,2.29417377326172,"1"
1.36904108861927,2.37245501950383,"1"
2.43490112770814,4.81602393381763,"1"
1.9292034371756,4.00266165204812,"1"
2.64077507890761,Inf,"1"
1.6022184677422,3.09779445291497,"1"
1.09172315977048,2.9980858048657,"1"
0.760860411683097,3.1313269835664,"1"
3.60195537214167,Inf,"1"
0.591138408635743,2.74573432456236,"1"
0.711198111530393,2.39552958344575,"1"
2.87601356918458,Inf,"1"
2.38425377989188,4.35966527205892,"1"
0,1.43701591237914,"1"
0,1.01390096999239,"1"
0,2.34049941005651,"1"
1.23342641978525,3.14129815611523,"1"
3.11861882044468,Inf,"1"
0,1.6798918164568,"1"
0.183435383951291,1.82114361959975,"1"
0,2.32571202679537,"1"
2.44587557564955,Inf,"1"
0,1.70838240941521,"1"
1.89880039310083,4.14748300565407,"1"
2.31757755565923,4.16747953859158,"1"
0,0.58737515413668,"1"
1.53639859869145,3.08502643427346,"1"
0.820010725874454,Inf,"1"
0,2.01656216464471,"1"
2.79842046729755,3.49618724838365,"1"
1.27214663953055,2.89221900166012,"1"
3.79031212651171,Inf,"1"
2.17987772251945,3.65054450405296,"1"
0,2.20134093076922,"1"
1.68317603354808,2.13199833699036,"1"
1.20679257088341,3.68295210064389,"1"
1.85960532689933,Inf,"1"
0,2.34767237911001,"1"
3.4794115688419,Inf,"1"
1.55092401546426,3.82305071107112,"1"
0,1.46690893103369,"1"
1.28931278712116,2.12547075469047,"1"
0,1.9389756169403,"1"
0.834459845791571,1.70505880087148,"1"
0,1.64358664304018,"1"
0,2.0604956347961,"1"
4.91965698602144,Inf,"1"
0,1.44072921888437,"1"
2.24854527623393,Inf,"1"
2.25257093494292,Inf,"1"
1.29654394462705,2.99488789052702,"1"
1.48265411669854,2.23695111169945,"1"
0.771714978036471,1.71383883513045,"1"
3.62855255545583,Inf,"1"
2.00836038973648,3.37897880002856,"1"
2.15671426267363,3.7027202162426,"1"
0,1.29145069106016,"1"
0,1.14841935108416,"1"
2.3946516495198,4.50124803755898,"1"
0,1.55109185143374,"1"
3.04321425559465,5.23616554681212,"1"
0,1.76834251731634,"1"
0,0.808113015373237,"1"
0,2.03241634590086,"1"
