"l","u","trt"
0.879004953312688,2.03452620073222,"0"
1.48929731163662,Inf,"0"
2.39257329201791,4.56821833737195,"0"
0,1.25516517669894,"0"
0.444166950765066,2.17339497117791,"0"
0,2.17869389278349,"0"
0,2.02173746656626,"0"
2.16225009469781,4.11137447867077,"0"
0,2.24330023978837,"0"
1.16193371301051,3.57543939433526,"0"
4.05231174605433,Inf,"0"
2.06670387182385,2.97148498764727,"0"
2.05330376629718,2.86619290709496,"0"
4.30213251849636,Inf,"0"
0,2.12877895915881,"0"
1.37556540488731,2.05477727984544,"0"
1.51597555668559,2.10165725264233,"0"
3.97116257110611,Inf,"0"
2.6871118217241,3.80883446894586,"0"
2.27896154334303,Inf,"0"
0,1.94268058869056,"0"
2.4474903033115,Inf,"0"
0.21929171460215,2.00468868482858,"0"
0,1.8202234612545,"0"
0.61622331966646,2.36526149790734,"0"
0.965620936476626,2.94433115050197,"0"
2.98415689612739,Inf,"0"
0,2.01681507984176,"0"
0,2.1679059881717,"0"
1.66251611779444,2.45420922990888,"0"
2.12632276234217,Inf,"0"
3.23885043268092,Inf,"0"
3.27825295098592,Inf,"0"
1.82176043046638,3.99070630024653,"0"
1.4144714421127,Inf,"0"
0,1.11922941927332,"0"
1.90917827887461,3.57014882552903,"0"
0,2.14089122076984,"0"
3.21776019525714,Inf,"0"
4.12092629005201,5.59119281650055,"0"
3.01845585927367,Inf,"0"
2.83547704049852,Inf,"0"
3.49854269414209,5.67079365893733,"0"
0,1.25939445570111,"0"
0,1.95659704215359,"0"
0.627286291564815,2.35243358300067,"0"
0,2.48852379154414,"0"
2.12352960312273,4.29853991372511,"0"
3.08216361212544,5.391415276099,"0"
4.83541616529692,6.62397998443339,"0"
0.444034488755278,2.37100558704697,"0"
0.925577188027091,2.22083747037686,"0"
2.04017428390216,4.4841160235228,"0"
2.16262613481376,Inf,"0"
5.23427601845469,Inf,"0"
1.15634639339987,3.07953048846684,"0"
3.99538624624256,Inf,"0"
2.04024417733308,4.51729274413083,"0"
0,2.35507303092163,"0"
0,0.871407069498673,"0"
1.2725470616715,2.3369652585825,"0"
4.2712016380392,5.88806040002964,"0"
1.68011924833991,Inf,"0"
1.78065072977915,3.6686787114013,"0"
1.45025491365232,2.0831866376102,"0"
0,1.99112983886153,"0"
2.5705312442733,4.8216482513817,"0"
0.813981635146774,3.18091399618424,"0"
0.265496699139476,2.19380949216429,"0"
2.12798885477241,3.65374146669637,"0"
0,1.53040201636031,"0"
3.40301849588286,Inf,"0"
1.54505491082091,2.34417161962483,"0"
0,2.05738827120513,"0"
0,2.39834417647216,"0"
0,1.84825247968547,"0"
3.22824712260626,Inf,"0"
0,2.01373972988222,"0"
2.06180775188841,Inf,"0"
0,1.93585594533943,"0"
3.6572154762689,Inf,"0"
0,1.8970806861762,"0"
0.177859079558402,2.56002583540976,"0"
0,1.99255475017708,"0"
3.29321275930852,Inf,"0"
1.96909693768248,Inf,"0"
1.92312136641704,Inf,"0"
0,1.46946909371763,"0"
1.84720774297602,4.27350197336636,"0"
0.443683282355778,2.67095012357458,"0"
0.300416570389643,1.13880081102252,"0"
3.4819485899061,5.78157011594158,"0"
0.453678458579816,1.49249709851574,"0"
2.67481648887042,4.09452181367669,"0"
0,1.28370288817678,"0"
0,2.11448359768838,"0"
2.48891641502269,4.3197897716891,"0"
0,1.70398331421893,"0"
4.94220245687757,Inf,"0"
2.46053942537401,4.20454038481694,"0"
3.79781865107361,Inf,"0"
4.21778207819443,Inf,"0"
0,1.21745257289149,"0"
1.46802405943163,2.69139994110446,"0"
3.0797994317254,Inf,"0"
0,2.12563459179364,"0"
1.97710357198957,Inf,"0"
0,1.85306259780191,"0"
2.16498606256209,4.05637152842246,"0"
1.78194644220639,4.07275844656397,"0"
0.554316479247063,2.26110544637777,"0"
1.5326423564693,3.20075082650874,"0"
4.70680311264005,Inf,"0"
3.29910358355846,Inf,"0"
1.20740922226105,2.4919199332362,"0"
4.46279565396253,Inf,"0"
3.64294074883219,Inf,"0"
2.41095800476614,Inf,"0"
0,1.51374833541922,"0"
2.13468535337597,3.34019882953726,"0"
0,1.49056738242507,"0"
2.40722760849167,Inf,"0"
2.63617175456602,Inf,"0"
0,1.86947049980517,"0"
3.67217584513128,Inf,"0"
2.199738692143,3.40947466436774,"0"
0,2.20740198506974,"0"
2.23625542828813,4.71199177089147,"0"
0.959328257013112,2.26531133928802,"0"
0.352735218475573,2.05864759918768,"0"
2.00417047599331,2.87504985230044,"0"
0.585810583434068,2.48694996233098,"0"
2.45640253240708,3.17926832882222,"0"
0,1.94463904597796,"0"
1.85175602266099,3.58409989101347,"0"
1.61076077725738,1.96169472183101,"0"
0,2.21824026142713,"0"
0.284217839944176,2.66155381104909,"0"
1.00685742916539,Inf,"0"
1.56206914922222,3.63557805016171,"0"
