"l","u","trt","strata"
1.9953418392688,2.97933943523094,"0","S1"
0.160712364595383,2.01171822054312,"0","S1"
0,1.22115978458896,"0","S1"
1.59206609707326,3.27317987382412,"0","S1"
0,1.98833878571168,"0","S1"
1.5216103089042,3.21955215372145,"0","S1"
0,1.46221368759871,"0","S1"
0,1.68878829665482,"0","S1"
0,1.8286260087043,"0","S1"
2.17684886511415,4.15667788498104,"0","S1"
1.90398453827947,2.8653674912639,"0","S1"
0.990276349242777,2.75824656290933,"0","S1"
0.960677152965218,Inf,"0","S1"
2.3724318719469,4.10409874049947,"0","S1"
1.57646578876302,2.85222464613616,"0","S1"
1.55741043295711,2.08999550994486,"0","S1"
0.0199887454509735,0.734234933275729,"0","S1"
2.2672783434391,Inf,"0","S1"
0,1.44735280657187,"0","S1"
1.26271429331973,Inf,"0","S1"
1.84801941318437,Inf,"0","S1"
0,0.997162723913789,"0","S1"
1.22293397737667,Inf,"0","S1"
1.22161585651338,1.87263278802857,"0","S1"
1.20681552402675,2.680097901728,"0","S1"
0.535234386567026,1.40734693268314,"0","S1"
1.90141261648387,3.30857175728306,"0","S1"
0,1.6945084547624,"0","S1"
2.12021684553474,Inf,"0","S1"
1.1542358128354,2.09640403976664,"0","S1"
0.966216323431581,1.79776900587603,"0","S1"
3.18786172708496,3.32601591944695,"0","S1"
1.49752113968134,3.18237456446514,"0","S1"
0,0.639205113053322,"0","S1"
0.230382036417723,1.14494305942208,"0","S1"
2.29247741959989,3.29194776527584,"0","S1"
1.46886674175039,2.66218110639602,"0","S1"
0,1.97571306955069,"0","S1"
2.28435860853642,Inf,"0","S1"
2.77367336582392,Inf,"0","S1"
0.708979707211256,2.09001361904666,"0","S1"
1.31954449927434,2.60224100714549,"0","S1"
1.64771263441071,2.76101537328213,"0","S1"
2.33230538386852,2.62904756888747,"0","S1"
3.46205641655251,4.50299457414076,"0","S1"
0,1.63821106590331,"0","S1"
0.689837137237191,2.43530940450728,"0","S1"
3.2229022285901,4.12147498503327,"0","S1"
2.66445208061486,Inf,"0","S1"
0,0.905794015619904,"0","S1"
0.279397401027381,2.21237176703289,"0","S1"
0,1.95838233921677,"0","S1"
2.624763044063,3.73013278236613,"0","S1"
0,0.865248695015907,"0","S1"
0.834683870431036,2.07177833747119,"0","S1"
0.517563377972692,1.70298402477056,"0","S1"
1.14609380206093,Inf,"0","S1"
2.13236164720729,3.97879214864224,"0","S1"
1.33158307056874,2.68331373576075,"0","S1"
1.97321613132954,2.73928884835914,"0","S1"
0,1.49447183823213,"0","S1"
1.73649526108056,3.31650805240497,"0","S1"
1.32717374712229,2.79627715842798,"0","S1"
1.1209328933619,1.99522803584114,"0","S1"
1.98363282438368,Inf,"0","S1"
1.29004286462441,2.81849806802347,"0","S1"
1.0866070156917,2.6582204005681,"0","S1"
0,1.14273443398997,"0","S1"
2.84093545470387,Inf,"0","S1"
0.870131673756987,1.93775907764211,"0","S1"
1.5199800953269,Inf,"0","S1"
1.58476338814944,3.40886911936104,"0","S1"
2.1661244975403,2.62468788493425,"0","S1"
0.776655120775104,Inf,"0","S1"
1.74997486453503,3.26518795825541,"0","S1"
1.46338630607352,3.10312419198453,"0","S1"
0.453462471719831,0.892536131199449,"0","S1"
1.64427000051364,Inf,"0","S1"
1.19060119893402,2.97488313401118,"0","S1"
1.74210188910365,2.09821575554088,"0","S1"
0.289864032063633,1.39920499874279,"0","S1"
2.71725703310221,3.73658802639693,"0","S1"
1.80895324936137,3.0422011334449,"0","S1"
0,1.82896335003898,"0","S1"
2.70529944589362,Inf,"0","S1"
1.53308749618009,3.07581403991207,"0","S1"
1.20961659075692,1.56754765240476,"0","S1"
