"l","u","trt","strata"
1.50209822598845,2.40808734484017,"0","S1"
0,1.99068731116131,"0","S1"
1.73042653221637,3.13966432679445,"0","S1"
0,0.294270098209381,"0","S1"
0.817607008852065,2.80112484004349,"0","S1"
2.29553761333227,Inf,"0","S1"
0.606990011874586,2.49676173646003,"0","S1"
0.572842496912926,2.34490432217717,"0","S1"
2.0417493712157,3.32875657174736,"0","S1"
0.65767301665619,2.32153224293143,"0","S1"
2.62936047604308,4.08710860647261,"0","S1"
0,0.646425912622362,"0","S1"
0,1.85703133698553,"0","S1"
0,1.79648010758683,"0","S1"
0.355344959069043,2.16787896770984,"0","S1"
2.37362376740202,3.70789461489767,"0","S1"
0.103890336118639,1.65086730290204,"0","S1"
0.422904348932207,2.42146921949461,"0","S1"
0.0521733183413744,0.789276397321373,"0","S1"
0,1.67481797235087,"0","S1"
0.684285413939506,2.47694033104926,"0","S1"
0.792899314314127,2.52958473796025,"0","S1"
0.71725585218519,1.78639397909865,"0","S1"
0.815239514224231,2.30799935292453,"0","S1"
1.48221075953916,1.86796762840822,"0","S1"
0.453044358640909,Inf,"0","S1"
0,1.84073202777654,"0","S1"
0.470275709871203,1.92289155581966,"0","S1"
0.598838948179036,1.57792430697009,"0","S1"
3.26220328593627,Inf,"0","S1"
1.25559073127806,3.04878768883646,"0","S1"
1.06362581299618,2.94061550078914,"0","S1"
1.89517960837111,Inf,"0","S1"
0,1.64313573157415,"0","S1"
0.876262504607439,Inf,"0","S1"
1.16789634851739,2.92960766283795,"0","S1"
1.72280458640307,2.87362411571667,"0","S1"
0.915155479684472,1.22086561797187,"0","S1"
0,0.916122630704194,"0","S1"
1.71913782227784,2.81624051416293,"0","S1"
0.352973336353898,2.19415742019191,"0","S1"
1.20258266013116,2.50187191460282,"0","S1"
0.297149054706097,1.59226170321926,"0","S1"
1.85564316250384,3.73274727258831,"0","S1"
0,1.65989803336561,"0","S1"
0.267826941329986,1.79678920656443,"0","S1"
0,1.17654290189967,"0","S1"
0,1.71557535836473,"0","S1"
0.0436346353963017,1.06066133081913,"0","S1"
0,0.912974517792463,"0","S1"
0.988359537441283,2.26150826225057,"0","S1"
0,1.70973479608074,"0","S1"
0.894114679191262,1.91006807377562,"0","S1"
0.715388368349522,1.66426021279767,"0","S1"
2.52516617719084,2.91706037847325,"0","S1"
1.21970043797046,2.60920880548656,"0","S1"
0.17263219319284,1.03394029056653,"0","S1"
2.40094178682193,4.36115588946268,"0","S1"
1.49781727977097,2.2045704103075,"0","S1"
1.54035195568576,2.49281034804881,"0","S1"
2.83721833489835,3.90100631164387,"0","S1"
1.82407726719975,2.61091314116493,"0","S1"
0.085214024875313,1.8618703908287,"0","S1"
3.41931138560176,Inf,"0","S1"
2.37919471180066,2.88104469235986,"0","S1"
1.80923621589318,3.11646068049595,"0","S1"
1.37905499432236,2.25453902548179,"0","S1"
0.229200504720211,1.64636228652671,"0","S1"
0.605361256748438,1.68316077673808,"0","S1"
0.939496795646846,2.70278406515718,"0","S1"
1.10167804779485,3.08446704177186,"0","S1"
1.0725977011025,Inf,"0","S1"
0.347151341382414,1.09345606621355,"0","S1"
1.03040221799165,2.86496762884781,"0","S1"
2.31007079454139,2.63036173582077,"0","S1"
0.222264905460179,1.60104360617697,"0","S1"
1.43101241579279,1.76973274210468,"0","S1"
1.66108221421018,3.40771681442857,"0","S1"
3.23970574932173,4.50020579854026,"0","S1"
0,1.37117272429168,"0","S1"
1.9632384008728,Inf,"0","S1"
1.69676253618672,Inf,"0","S1"
1.67504744371399,Inf,"0","S1"
2.25810668990016,Inf,"0","S1"
0,1.57674701977521,"0","S1"
0.445199918467551,2.1908931476064,"0","S1"
2.09052214957774,3.67999763041735,"0","S1"
0.495166009757668,1.90509477816522,"0","S1"
1.19384562922642,2.06739510037005,"0","S1"
0.911184078548104,2.81084499834105,"0","S1"
0.520589191000909,1.28149035433307,"0","S1"
0,1.34097716305405,"0","S1"
1.63855566177517,2.77358160167933,"0","S1"
0.894545938353986,1.97773268260062,"0","S1"
1.67054631141946,3.13705236371607,"0","S1"
1.44626594660804,Inf,"0","S1"
0.3083500363864,0.464539081789553,"0","S1"
0.128432397264987,1.60488719725981,"0","S1"
0.52199559751898,1.90962409414351,"0","S1"
2.48618006333709,3.4367440091446,"0","S1"
0,0.884892602916807,"0","S1"
1.30267805466428,2.09398904209957,"0","S1"
0.394053264986724,1.88200011849403,"0","S1"
1.642449086532,2.37445188593119,"0","S1"
2.07909961370751,2.52606647321954,"0","S1"
3.61793328914791,Inf,"0","S1"
0.950627283658832,2.15637445216998,"0","S1"
1.71205118345097,3.28568318486214,"0","S1"
1.36444550333545,2.68953199265525,"0","S1"
1.63604043377563,3.26755088334903,"0","S1"
0,1.78269306989387,"0","S1"
2.6734190909192,Inf,"0","S1"
1.79862863617018,Inf,"0","S1"
0.975007264874876,2.50467510288581,"0","S1"
1.38379710447043,2.77770370151848,"0","S1"
0.697417532559484,2.08152134623379,"0","S1"
0.589085124433041,2.3008788516745,"0","S1"
1.69527489552274,Inf,"0","S1"
1.01727723469958,Inf,"0","S1"
0,1.73774848366156,"0","S1"
1.73323703790084,Inf,"0","S1"
0,1.3590956996195,"0","S1"
1.21538191707805,2.64864657074213,"0","S1"
0.764012914150953,2.31584961200133,"0","S1"
0,1.82256783125922,"0","S1"
0.928521406371146,2.34776492184028,"0","S1"
0,1.86148480139673,"0","S1"
0.327675693202764,0.748931865673512,"0","S1"
0.965865600388497,2.03369105095044,"0","S1"
3.78740558587015,Inf,"0","S1"
0,1.68468207539991,"0","S1"
0.260629100725055,2.08364097727463,"0","S1"
1.94766789814457,3.37058727489784,"0","S1"
2.07262700144202,3.97340212436393,"0","S1"
1.75077689532191,Inf,"0","S1"
1.49923417484388,2.98882382083684,"0","S1"
0,0.933800579980016,"0","S1"
0,1.54936590511352,"0","S1"
1.87869054730982,2.17555974656716,"0","S1"
0,1.39990167599171,"0","S1"
1.33182164980099,3.21688926639035,"0","S1"
