"l","u","trt"
1.77369634830393,Inf,"0"
0.659258916042745,1.48295027622953,"0"
0.334872785257176,1.27536975755356,"0"
2.43435294204392,Inf,"0"
1.76324337394908,1.93957879231311,"0"
0.823194456519559,1.66220476944,"0"
0.782613321905956,1.20438884128816,"0"
1.5799236681778,2.06949730217457,"0"
0.841828285483643,1.73301088274457,"0"
0.702917471760884,1.39720766968094,"0"
0.254149643937126,0.426872176118195,"0"
0.840333690633997,Inf,"0"
0.328561411937699,1.29270942672156,"0"
3.31362002901733,4.07386298873462,"0"
1.1522657207679,1.98371796612628,"0"
1.07814439758658,1.30280492710881,"0"
0.385584678035229,0.792515877401456,"0"
0.0509048481471837,0.581646942533553,"0"
1.26230976684019,1.93541721114889,"0"
1.62402158463374,1.87942015589215,"0"
0.647029928863049,1.29557267599739,"0"
0.865073808468878,1.33973638014868,"0"
2.00597477797419,Inf,"0"
0.929191443370655,1.76410132320598,"0"
1.46474383911118,1.86789484252222,"0"
0.86212229472585,1.44745714426972,"0"
2.32475323113613,Inf,"0"
0,0.531646463554353,"0"
0.83377624489367,1.15946187428199,"0"
0.668875304516405,1.16942923492752,"0"
0.976488035637885,1.92643552087247,"0"
0.646600521402434,1.06992222485133,"0"
0.418992360820994,1.02034026244655,"0"
2.19993734871969,2.92619713256136,"0"
2.00920822820626,Inf,"0"
0.993622805224732,1.29253359977156,"0"
2.57221188722178,2.72748127882369,"0"
0.791206872556359,1.32623354718089,"0"
0,0.777052184799686,"0"
0.487641110550612,1.38486923323944,"0"
0.758068821858615,1.15195181290619,"0"
0.499294520588592,1.08369422983378,"0"
2.41097109788097,Inf,"0"
0.607031571445987,1.42029201239347,"0"
1.57185321021825,2.33668815181591,"0"
0.640761526767164,1.06051825126633,"0"
0.433211459312588,1.05385938566178,"0"
2.16971627529711,Inf,"0"
1.9022157099098,Inf,"0"
1.32605700800195,2.05409211479127,"0"
0.934228633297607,1.45235256804153,"0"
2.61806504591368,Inf,"0"
1.69603452133015,2.56423968984745,"0"
1.09908232837915,1.37322023115121,"0"
1.57360940030776,2.46800492564216,"0"
0.202660284005105,0.70248318114318,"0"
1.66913467412814,Inf,"0"
0,0.499314964050427,"0"
0.218519556103274,1.19624003930949,"0"
1.24809110118076,1.99064022069797,"0"
1.29588208300993,1.79627953073941,"0"
0,0.934531189035624,"0"
1.71581811038777,2.68057453469373,"0"
0,0.968745133141056,"0"
1.04676578682847,1.82365644420497,"0"
0.868294373387471,1.70747209317051,"0"
1.02004310931079,1.48034170805477,"0"
1.77525267284364,Inf,"0"
1.10239684046246,1.88497927132994,"0"
1.55526427133009,2.53167349845171,"0"
0.81186312972568,1.55798409250565,"0"
1.4453057916835,2.42803888814524,"0"
1.27891862206161,1.82187154539861,"0"
2.21857128315605,Inf,"0"
2.35982945677824,Inf,"0"
0.873970960034057,1.36943645495921,"0"
1.25311348377727,1.81592931738123,"0"
3.66890898323618,Inf,"0"
2.27199611137621,2.79036207939498,"0"
2.07928988290951,Inf,"0"
0.792135544586927,1.64981582970358,"0"
0,0.959113902179524,"0"
1.53391776140779,2.42064994992688,"0"
1.18022602959536,2.0931218129117,"0"
0.840728558134288,1.61820968147367,"0"
1.87717085890472,Inf,"0"
1.64364556455985,2.49075249349698,"0"
1.54256995208561,2.14923969027586,"0"
0.638425199547783,1.25938900699839,"0"
1.68427468114533,2.25940588046797,"0"
0.952248944435269,1.32201426499523,"0"
1.93456071265973,2.44171847845428,"0"
2.16135496436618,2.57865793351084,"0"
1.55858239298686,1.89612875389867,"0"
1.65597034594975,2.34134445548989,"0"
1.71362617658451,2.55534978955984,"0"
0.307209848426282,0.775103491963819,"0"
1.6981791141443,2.07348847622052,"0"
1.57858898909763,Inf,"0"
1.48714932799339,2.18185107293539,"0"
1.02115750638768,1.32978280796669,"0"
1.50612493092194,Inf,"0"
0.901814048178494,1.15274180960841,"0"
0.510028542019427,1.3573598000221,"0"
1.77461349358782,Inf,"0"
1.62622123351321,2.43021486420184,"0"
2.24678404722363,2.81769308797084,"0"
2.33824689523317,Inf,"0"
0,0.636697095120326,"0"
0.602282318752259,0.994198825908825,"0"
1.51578277628869,2.12537236325443,"0"
0.250809087185189,0.475410599261522,"0"
1.0927192918025,1.87342587462626,"0"
2.27398871746846,Inf,"0"
0.824108636006713,Inf,"0"
0.119924938771874,0.757223809603602,"0"
0.38553416216746,1.35846594371833,"0"
1.51299066934735,2.12602609791793,"0"
1.07924762973562,Inf,"0"
1.32194489287212,1.95662046037614,"0"
1.8817491598893,2.52421139832586,"0"
2.13459895993583,3.06178444391116,"0"
0.239948344882578,0.819639445049688,"0"
1.82098496705294,Inf,"0"
0.283252163091674,0.966007217532024,"0"
0.436097992351279,1.14875020994805,"0"
2.08633457869291,Inf,"0"
1.41657848050818,Inf,"0"
0.612273009726778,1.15661946707405,"0"
1.22138586966321,2.16637518955395,"0"
2.22460158122703,Inf,"0"
2.25137321697548,Inf,"0"
1.6198478047736,2.50876751542091,"0"
0.566805908223614,1.47215536958538,"0"
2.21436513587832,3.19797328719869,"0"
0.741713580908254,1.53310276288539,"0"
0.679654997074977,1.42413594643585,"0"
0.942709119291976,1.14290372515097,"0"
2.25824497500435,2.5748567818664,"0"
0,0.763095893664286,"0"
1.65934372786433,2.48397554969415,"0"
2.66097433911636,Inf,"0"
1.06237210193649,1.81477686041035,"0"
1.30250240582973,2.21818524901755,"0"
3.58124413155019,Inf,"0"
0.358143436489627,0.960406824713573,"0"
0.963363845599815,1.6597314265091,"0"
1.1937600763049,1.60576819302514,"0"
1.47708331583999,Inf,"0"
0.622800990240648,1.61453473707661,"0"
0.97723181382753,1.68938451632857,"0"
1.34796874434687,2.25028794142418,"0"
2.4860828530509,Inf,"0"
1.03344813548028,1.78408237244003,"0"
1.24661431857385,2.00371090485714,"0"
2.52799968747422,Inf,"0"
3.04322595824488,Inf,"0"
1.52254829951562,2.48776339367032,"0"
1.76711229491048,2.16446059988812,"0"
2.32821938768029,2.83769175549969,"0"
0.28631913359277,0.677152302814648,"0"
1.79669441701844,2.74271729844622,"0"
1.35031507536769,2.09679578593932,"0"
1.46188549767248,Inf,"0"
2.21845133323222,2.78908981871791,"0"
1.45984321972355,2.14785693702288,"0"
0.534266309347004,1.17753512691706,"0"
2.51130319200456,Inf,"0"
1.70841519651003,Inf,"0"
0.40800936659798,1.12951454543509,"0"
0.566343690035865,1.37405196996406,"0"
2.80815088073723,Inf,"0"
0.68790733278729,1.32122702035122,"0"
1.98729078657925,2.96837281482294,"0"
0.371259240200743,0.696669074008241,"0"
2.08316825050861,2.28269838518463,"0"
1.54399227071553,2.17718272074126,"0"
1.93645302462392,Inf,"0"
0.64585508662276,0.978761616395786,"0"
0.626416991697624,0.996817059116438,"0"
0.75728959357366,1.31482536718249,"0"
1.23597344639711,1.85937769920565,"0"
2.8872253857553,Inf,"0"
1.4826133234892,2.2097444164101,"0"
