"l","u","trt"
0.774329919368029,1.51166911912151,"0"
2.19546345807612,Inf,"0"
1.49951068498194,2.0794066505041,"0"
0.709883989999071,1.6347049025353,"0"
2.00837639346719,2.48325126618147,"0"
0.381183014949784,1.32306008739397,"0"
0.724036662140861,1.64940962474793,"0"
0.540088502690196,0.920705774333328,"0"
2.02781150769442,2.65304212993942,"0"
0.644488716730848,0.883820593124256,"0"
1.81183564197272,2.41186922974885,"0"
1.90015733777545,2.52094260789454,"0"
1.09384700562805,1.96370810247026,"0"
1.31747687025927,2.07631717855111,"0"
1.03821387141943,2.01093158847652,"0"
2.65836694114842,Inf,"0"
0.843315087957308,1.77307032584213,"0"
0,0.962065933272243,"0"
1.21278742561117,1.4428939060308,"0"
1.44000377855264,2.14183283201419,"0"
2.54810202983208,Inf,"0"
1.08278187271208,1.61588144558482,"0"
2.38976218830794,2.73510232311673,"0"
1.11511626490392,1.87807932216674,"0"
1.26031519565731,1.87409295537509,"0"
3.00135626737028,Inf,"0"
1.76934402086772,2.57461424311623,"0"
1.56666588876396,2.54301180248149,"0"
0.627952824812382,1.42849014513195,"0"
1.08772298530675,1.52554181730375,"0"
0,0.519381914986297,"0"
2.00778998597525,Inf,"0"
1.52674495079555,Inf,"0"
0.39006409002468,1.24611059715971,"0"
0,0.765850042225793,"0"
0.911761129507795,1.13908980530687,"0"
1.82886778819375,2.32712091854773,"0"
0,0.959272035397589,"0"
0.419127495028079,1.22001364431344,"0"
2.22665808862075,2.31576514802873,"0"
0.417100917547941,1.11926432535984,"0"
2.00920021999627,Inf,"0"
1.04068658850156,1.76245276187547,"0"
1.56510435626842,1.69792094849981,"0"
1.77318736258894,Inf,"0"
1.50275964895263,Inf,"0"
1.46622653934173,2.4179523489438,"0"
1.08656243956648,1.79646093398333,"0"
1.23919936316088,Inf,"0"
3.00380796985701,Inf,"0"
2.5201029391028,Inf,"0"
0,0.652056280290708,"0"
1.53251382848248,2.52404063125141,"0"
0.256191373802722,1.24675886635669,"0"
2.01279498101212,Inf,"0"
2.53890333813615,3.14848967920989,"0"
1.15412105433643,Inf,"0"
0.451603413326666,1.31783808302134,"0"
2.08474736055359,Inf,"0"
0.947047418216243,1.25531502091326,"0"
1.47099613654427,2.22722557280213,"0"
0.756414824165404,0.928344909334555,"0"
