"l","u","trt","age"
0.990271964692511,1.50589852582198,"0",-0.332117253807325
0,1.43377293634694,"0",1.2608986053607
0.781411941396073,1.50490005325992,"0",1.74058565443542
1.62622948607896,1.94472998182755,"0",0.921405810547007
0.931193421827629,Inf,"0",-0.0868058027537238
0.833796607679687,1.12660220847465,"0",0.424104799028521
0.235267118085176,1.53200132993516,"0",-1.42044440729886
3.0629732105881,Inf,"0",-0.229491974884099
1.05801261111628,1.63303149829153,"0",-0.730301481609082
0,1.42390698019881,"0",-1.52043289872374
1.25859231431969,1.43433181860019,"0",1.13477252024773
2.35769826779142,Inf,"0",-0.90990459650038
0.435287624713965,1.77376865549013,"0",-0.701326572896665
0,1.13960449013393,"0",-0.87160091748358
0,1.1176444835728,"0",-2.24099924218382
0,1.37361517001409,"0",1.39173238718217
1.48501062334981,2.88306140480563,"0",0.410179309864736
0,1.17087363812607,"0",1.91079964754366
2.88403604691848,4.12211468315218,"0",-1.3967371058246
1.42956568126101,2.12126581999473,"0",-0.724535533430881
2.71913762215991,Inf,"0",-1.26650625856601
2.12877482827753,Inf,"0",-0.564680624732012
1.75908709864598,Inf,"0",-3.04327531837819
0,1.14228145068046,"0",1.49691563864321
1.12005322566256,1.82166278909426,"0",-1.78032624379805
0.280469853314571,1.76661132217851,"0",1.56339673634449
1.22078108496498,2.44301874004304,"0",0.1815449598249
0.816205880139023,2.11536529124714,"0",0.28645839489962
0.82038026174996,1.74150246300269,"0",-0.0175116855758537
2.90924162103329,Inf,"0",-0.497838028251157
2.61615866026841,Inf,"0",-1.22850552637786
1.4880228250986,2.75309479935095,"0",2.0424304851246
1.71558044746052,2.60912254254799,"0",0.23307584599417
1.24947083042935,1.92777563107666,"0",-0.251769753076495
0.47078064631205,1.24268846714403,"0",-1.04107556797398
2.24461585690733,Inf,"0",0.257667975477031
1.41767101781443,Inf,"0",-0.348307468881847
2.62735112837981,3.11038075725082,"0",1.22346760273267
1.7417263656389,Inf,"0",-0.441746719574496
1.15207284700591,1.82066389080137,"0",0.991319368545535
1.44621687044855,2.41691857622936,"0",-1.61480101458628
0,1.36259157559834,"0",0.684484397898531
0.954439640860073,1.64960545033682,"0",1.4119165550961
0,1.45546816033311,"0",0.250966664829124
0.86351023230236,2.03669218963478,"0",-0.955088914583697
1.83089482679497,2.52734147314914,"0",-0.393465061863077
2.09670751006342,3.3937958618626,"0",0.078173299602776
0.828220292693004,1.93176401825622,"0",0.508798096127404
1.4364443148952,Inf,"0",-0.768813826407976
1.4140080405632,2.7713063203264,"0",0.780852873400258
0,0.924594395211898,"0",0.790501324615398
0.738504846347496,1.63042390916962,"0",-0.970200491339894
0,1.48204752558377,"0",0.694397797341761
1.86335138278082,Inf,"0",-2.2853053953346
