"l","u","trt"
0.706854942021891,1.82043812249321,"0"
0,1.23452785424888,"0"
0.576317403232679,0.880274200346321,"0"
1.66100986744277,3.14908543322235,"0"
2.25541672389954,3.44373734621331,"0"
0,0.430645414511673,"0"
2.38094562257174,3.2233412687201,"0"
2.12613694067113,Inf,"0"
2.71146576676983,3.28854114899877,"0"
1.02486939739902,2.35812928935047,"0"
2.39091447496321,3.52905978576746,"0"
0,1.10600984981284,"0"
0.288478458998725,1.77810860064346,"0"
0.287078240420669,1.39683613122907,"0"
1.61562797077931,2.68111529352609,"0"
0.555381094920449,1.14501649118029,"0"
0,0.418875723145902,"0"
0,1.49862194072921,"0"
1.85505058499984,Inf,"0"
0.975057332427241,1.761012138566,"0"
0.704827617388219,1.52731112984475,"0"
0.812638250528835,1.36755791609176,"0"
1.84320408746134,2.65354307193775,"0"
1.20721706561744,2.56674558261875,"0"
0.200130943092518,0.937900396180339,"0"
0.636378905153833,1.32476694358047,"0"
0.928537405561656,1.75173008779529,"0"
0.158152899937704,1.62795261084102,"0"
0.572324473410845,1.71884817571845,"0"
0,1.29331764159724,"0"
2.48080385522917,3.31832671060693,"0"
2.95343074353877,Inf,"0"
0.686565308016725,1.1805341988802,"0"
0.069747228291817,0.998705818550661,"0"
1.25436531216837,2.48112037579995,"0"
1.17577682028059,2.20994788839016,"0"
0.0160331537481397,1.28110227291472,"0"
1.7435973136453,2.66009156964719,"0"
2.80149918131065,3.67637595988344,"0"
1.78016405703966,Inf,"0"
0.640165442833677,1.93130894028582,"0"
3.23186811630148,4.29458157462068,"0"
0.508891469333321,1.50786563416477,"0"
2.34763955930248,Inf,"0"
1.21983139228541,1.33062161633279,"0"
1.48345152440015,2.90252104355022,"0"
1.79967561643571,3.08354826900177,"0"
0.82282676117029,2.21008070767857,"0"
0.79142293415498,1.86868642852642,"0"
0,1.39899367571343,"0"
0.85904539260082,2.29857528966386,"0"
1.53457029769197,Inf,"0"
0,1.0064220711356,"0"
1.78787538246252,Inf,"0"
1.15900967060588,2.49792799784336,"0"
0,0.498949733097106,"0"
3.0418665233301,4.38527893368155,"0"
