"l","u","trt"
0,1.46282334497664,"0"
0.0374336543027312,0.850549619179219,"0"
0,1.0191246306058,"0"
0.933805321692489,2.25040153961163,"0"
0,0.577216814272106,"0"
0,1.47790340823121,"0"
1.43465294118505,1.90595546469558,"0"
0.788118078256957,2.18749263742939,"0"
2.45777165272739,Inf,"0"
1.79866119590588,2.57046029402409,"0"
1.25948765175417,1.84085967717692,"0"
2.32990523683839,3.37308283208404,"0"
0,0.760163945378736,"0"
1.89388615766075,3.336517208023,"0"
1.89835154078901,3.33744225092232,"0"
1.17972979601473,2.59373655030504,"0"
0.366589598706923,1.14736902841832,"0"
1.12127274123486,2.27746340841986,"0"
1.44576580112334,1.8685184988426,"0"
1.99526219931431,Inf,"0"
2.67527051246725,Inf,"0"
0,1.38596900913399,"0"
1.84007677913178,2.28119098255411,"0"
1.99851567065343,Inf,"0"
1.51583454804495,2.42600100883283,"0"
0.695937204058282,1.19093078922015,"0"
2.13910580158699,Inf,"0"
0,0.727694821427576,"0"
1.51813631330151,2.94196262012701,"0"
1.30174546188209,2.79318711860105,"0"
1.1431521945633,2.15112037374638,"0"
1.06431931920815,2.54772552335635,"0"
1.09886046289466,2.04268961632624,"0"
1.85351764981169,Inf,"0"
2.47126238839701,2.81079109024722,"0"
0.676126765552908,1.96166598598938,"0"
1.96242785069626,Inf,"0"
0.488370856270194,1.55677321599796,"0"
0.103141697589308,1.37590330245439,"0"
1.00815927609801,Inf,"0"
0,1.28946038265713,"0"
0.270938895992003,1.41962771653198,"0"
1.22298744146246,1.76865991030354,"0"
1.0135183876846,2.32115840760525,"0"
0.42734299635049,1.85747932281811,"0"
4.91095336445142,Inf,"0"
0,1.26090505672619,"0"
1.87738672317937,2.71585014613811,"0"
1.17765678686555,1.64926078752615,"0"
1.37567607255187,1.86207047046628,"0"
0.60073414107319,1.1710807022173,"0"
1.33031379827298,1.80769958440214,"0"
0.946834206813946,2.14402392483316,"0"
2.75777777773328,Inf,"0"
1.2571331828367,Inf,"0"
2.22013804956805,3.43886125017889,"0"
1.78056525823195,1.94947890588082,"0"
1.27023851929698,2.38105055806227,"0"
3.1458983339835,4.28037042589858,"0"
1.39284385449719,2.87953690392897,"0"
3.36069759051315,Inf,"0"
1.23411578242667,2.1106308210874,"0"
