"l","u","trt"
1.12603050435428,1.953881926951,"0"
1.30439559719525,2.69836869381834,"0"
1.92144128924701,Inf,"0"
1.94580666453112,3.02262359135784,"0"
2.35159106156789,Inf,"0"
1.0740460177185,2.48828894959297,"0"
2.68838136352133,Inf,"0"
0.378144792630337,1.47812572948169,"0"
1.63754494639579,Inf,"0"
0,1.21244347002357,"0"
0.276132995146327,1.12460421631113,"0"
2.03573933942243,Inf,"0"
0.982095820480026,2.16592415026389,"0"
0.971580538898706,Inf,"0"
0.61773638043087,1.82477240392473,"0"
0,1.1917126433691,"0"
2.70532649417873,4.20242212456651,"0"
0,0.723301404272206,"0"
0,0.358541177236475,"0"
1.1475108184386,1.79430266877171,"0"
1.27639532717876,2.17691076232586,"0"
3.20339358213823,Inf,"0"
0.781708438298665,1.01441126188729,"0"
1.11646853853017,2.47824651177507,"0"
1.85260147217195,2.84703986719251,"0"
0.948641877039336,2.16973807511386,"0"
0.825703078648075,2.25774583232123,"0"
1.27913479192648,2.657493288978,"0"
2.37496783467941,Inf,"0"
2.96209476445802,Inf,"0"
2.21223994565662,Inf,"0"
2.30746887030546,3.16168625943828,"0"
2.59636469639372,Inf,"0"
0.977912016562186,1.99792917177547,"0"
0,1.12257401738316,"0"
2.52190186420921,3.75292494229507,"0"
0.393858491443098,1.70756418420933,"0"
0.753750217496417,1.28225757612381,"0"
2.95446517516393,4.3512679876294,"0"
1.33875905256718,2.77874130592681,"0"
1.64655709743965,3.13882054109126,"0"
0.359326321980916,1.09251781215426,"0"
1.79518340982031,Inf,"0"
1.61999743070919,2.67615156818647,"0"
0.845180019037798,2.08772777323611,"0"
1.35489451547619,2.35862868907861,"0"
2.17526023287792,Inf,"0"
0,0.750178399728611,"0"
2.12532713077962,2.36982942069881,"0"
1.31250782590359,2.5385597058339,"0"
0,0.74583713337779,"0"
1.60863733920269,2.36632436653599,"0"
0.301367997075431,1.35205486498307,"0"
1.4777888021199,2.46296727494337,"0"
0.612595046753995,1.3377972159069,"0"
1.24498457356822,2.4658372172853,"0"
2.67668504244648,3.25997784768697,"0"
0,1.07831542601343,"0"
2.53810017707292,Inf,"0"
1.48763815197162,2.88982053066138,"0"
1.27676551113836,Inf,"0"
1.49736558634322,Inf,"0"
3.06528396822978,Inf,"0"
1.49833371501882,2.78250689303968,"0"
0,1.04784223996103,"0"
1.77778003877029,3.00595094100572,"0"
2.56331274134573,Inf,"0"
1.45523524226155,2.06362494081259,"0"
0,1.15331864054315,"0"
2.10111783002503,2.19835836044513,"0"
0.637224209262058,2.03969585266896,"0"
2.51444449089468,2.8083271215437,"0"
1.67367660684977,3.09063285577577,"0"
1.8870288154576,Inf,"0"
2.24748629378155,Inf,"0"
1.65940966992639,2.70847947557922,"0"
0.581744700903073,1.70612518396229,"0"
2.00383084150963,2.2447270299308,"0"
0,1.17542641516775,"0"
3.0521926243091,Inf,"0"
0.476808253442869,1.58727568143513,"0"
0,0.628769219736569,"0"
2.16235058871098,Inf,"0"
2.55044564581476,Inf,"0"
2.49829160375521,3.8956987503916,"0"
0.926799556240439,1.9805781499017,"0"
3.42316819739062,Inf,"0"
0,1.37642312748358,"0"
0.767711380147375,2.16320391464978,"0"
0,0.809655936202034,"0"
3.13220431481022,4.11356747208629,"0"
0.751641585258767,1.66025454970077,"0"
1.56329604727216,2.97282010247,"0"
1.88335749052931,Inf,"0"
0.653936228714883,1.39199755853042,"0"
0.132088209036738,0.594258792931214,"0"
0.657363757607527,0.844762040069327,"0"
1.27242873748764,2.20115886884741,"0"
1.37318511970807,2.36046029662248,"0"
0,0.946327262325212,"0"
0.890495907166041,Inf,"0"
2.90219465468545,Inf,"0"
0,0.481028602458537,"0"
0.673177905497141,1.31788004853297,"0"
0,0.845089612179436,"0"
0.603439281927422,1.38417891506106,"0"
1.34109061444178,2.42112349974923,"0"
1.16492069279775,2.40645330876578,"0"
0,1.38497276650742,"0"
1.72752496122848,2.3901103134267,"0"
2.40711630089208,3.70012048096396,"0"
0.684102112543769,1.89907262544148,"0"
0.0102613169001415,0.573332867003046,"0"
0.371579610393383,1.81245762237813,"0"
1.461384049966,2.04058147198521,"0"
0,0.824245159747079,"0"
1.04675125528593,2.33413964440115,"0"
2.16517332626972,3.41929949226324,"0"
1.70214030775242,3.03144944482483,"0"
0,1.44845699169673,"0"
0,1.3193152367603,"0"
0,1.11266652680933,"0"
1.19981614756398,2.54123835568316,"0"
0.623163354350254,1.16449480655137,"0"
2.01977823476773,Inf,"0"
2.32505741715431,2.57226856634952,"0"
0,1.46912449621595,"0"
1.6700541236205,2.51969380653463,"0"
0,1.48249367717654,"0"
2.28371580142993,3.59570985543542,"0"
1.07935561635531,1.75595445313957,"0"
0.396348652197048,1.65634064096957,"0"
2.21015057433397,2.91824270552024,"0"
0,1.06680086825509,"0"
0,1.31359121133573,"0"
3.68332629196811,Inf,"0"
