"l","u","trt","strata"
1.98279298027046,2.63849479123019,"0","S1"
0.526847355533391,1.39988994039595,"0","S1"
1.33452419284731,2.18080355878919,"0","S1"
1.66840925137512,2.41448937053792,"0","S1"
0,0.902203191071749,"0","S1"
0.625936739612371,1.59115054225549,"0","S1"
0,0.989940884290263,"0","S1"
0,0.811749399639666,"0","S1"
1.79880611319095,Inf,"0","S1"
0.419351479504257,1.20401552203111,"0","S1"
0.834549818420783,1.1326962034218,"0","S1"
1.41380044701509,1.9136372928042,"0","S1"
1.51314448425546,2.50224573304877,"0","S1"
0.711738630663604,1.29918515635654,"0","S1"
1.37588790967129,1.84820176730864,"0","S1"
0,0.642107884399593,"0","S1"
0.52487825253047,1.18887871387415,"0","S1"
0,0.943791246507317,"0","S1"
1.71151556074619,Inf,"0","S1"
1.2453086997848,1.51184386364184,"0","S1"
0,0.958751714555547,"0","S1"
1.03938029357232,1.88568884856068,"0","S1"
0.925130425021052,1.00562887871638,"0","S1"
0,0.861783891450614,"0","S1"
0.906005454016849,1.80093930708244,"0","S1"
0.783642120892182,0.911452086642385,"0","S1"
1.12533116107807,2.09276308794506,"0","S1"
0.330722335958853,1.32237184536643,"0","S1"
1.21161174192093,2.00791893852875,"0","S1"
0.597291810903698,1.54690149612725,"0","S1"
0.867456954205409,Inf,"0","S1"
0.782838495681062,Inf,"0","S1"
0.760742836631835,1.74540967680514,"0","S1"
1.36777193518355,1.95371993281879,"0","S1"
1.16414736001752,Inf,"0","S1"
0.559957896592095,1.29855554061942,"0","S1"
0,0.693105747923255,"0","S1"
1.88014023029245,2.43748948723078,"0","S1"
1.34944014437497,Inf,"0","S1"
1.66103080916218,2.45231082011014,"0","S1"
0.979110721964389,1.82961647375487,"0","S1"
1.64554928033613,Inf,"0","S1"
0.591246223077178,1.06547037721612,"0","S1"
2.17953982413746,Inf,"0","S1"
0.809825841803104,Inf,"0","S1"
0.987181895878166,1.97908147936687,"0","S1"
1.82558234757744,Inf,"0","S1"
1.29164161719382,2.26197647978552,"0","S1"
0.664555511670187,Inf,"0","S1"
1.20814815629274,Inf,"0","S1"
1.71481017768383,2.13419064157642,"0","S1"
1.46371616097167,Inf,"0","S1"
1.30973602947779,Inf,"0","S1"
1.14935492794029,1.44411631557159,"0","S1"
1.36063876189291,1.9565516593866,"0","S1"
0.0100306391250342,0.953198737232015,"0","S1"
1.22590954485349,1.69678204110824,"0","S1"
0,0.571892482927069,"0","S1"
1.64740157546476,Inf,"0","S1"
1.44839303474873,Inf,"0","S1"
0.26889116037637,1.18995170411654,"0","S1"
1.3699171084445,1.94249363080598,"0","S1"
0.57404504599981,1.44243616983294,"0","S1"
1.37431050022133,2.11450758227147,"0","S1"
1.540925770998,Inf,"0","S1"
0.928581566549838,Inf,"0","S1"
0.789289666106924,1.26020201691426,"0","S1"
1.35290496656671,2.19719755626284,"0","S1"
0.581992938183248,1.54218410048634,"0","S1"
