"l","u","trt","strata"
0.118029380682856,1.11157237924635,"0","S1"
0.991401445586234,2.24765233602375,"0","S1"
0,1.68573488667607,"0","S1"
0.243387839291245,1.62210511183366,"0","S1"
2.35612083505839,4.06876179622486,"0","S1"
2.09050711803138,Inf,"0","S1"
0.281997814308852,2.21561952820048,"0","S1"
0.866737880278379,2.61427251668647,"0","S1"
0.375708611216396,2.22199671156704,"0","S1"
0,1.99917156435549,"0","S1"
1.69564248807728,2.49609351018444,"0","S1"
2.37649829452857,3.84224859951064,"0","S1"
1.55772738950327,2.83445039903745,"0","S1"
0.701148484833539,2.30372246168554,"0","S1"
0.394892681855708,2.01676559308544,"0","S1"
1.99288152484223,2.72223899839446,"0","S1"
3.12279059551656,4.04007835173979,"0","S1"
0.653697858098894,2.11146811768413,"0","S1"
0,1.94390717614442,"0","S1"
1.81835791515186,3.02758679538965,"0","S1"
1.86782495910302,2.28525988943875,"0","S1"
0,1.67975031817332,"0","S1"
2.66593401739374,4.6158378762193,"0","S1"
2.02149382745847,3.1732506970875,"0","S1"
0.925243481528014,2.0128921805881,"0","S1"
1.67142469156533,2.91449490422383,"0","S1"
0.671476788818836,1.78103525098413,"0","S1"
0.889289331622422,1.535624274984,"0","S1"
0,0.77395935729146,"0","S1"
0,1.28354595508426,"0","S1"
2.27124948054552,Inf,"0","S1"
0.748442171607167,1.42274952027947,"0","S1"
0,1.81073618214577,"0","S1"
0,1.93874915177003,"0","S1"
1.01246074587107,2.99991280259565,"0","S1"
1.72425307100639,Inf,"0","S1"
0.859840751625597,0.91652503143996,"0","S1"
0,0.704408404882997,"0","S1"
0.778772902674973,1.93471715413034,"0","S1"
1.51380102103576,1.57498769555241,"0","S1"
0,1.74577374476939,"0","S1"
1.2492708787322,Inf,"0","S1"
0.962559480685741,2.87371230684221,"0","S1"
1.00802616635337,3.0036543966271,"0","S1"
1.54114512586966,2.96325096022338,"0","S1"
0.560409395489842,1.81216716021299,"0","S1"
2.26253789942712,2.77373684709892,"0","S1"
1.85410586372018,2.36011243471876,"0","S1"
0.401672592852265,1.94942930201069,"0","S1"
0.798944681882858,1.85733370110393,"0","S1"
1.64330305578187,3.63196052564308,"0","S1"
1.20773724839091,2.22277353517711,"0","S1"
1.86194044910371,3.19846181059256,"0","S1"
2.70241620903835,3.2072478281334,"0","S1"
0.0142502984963357,1.2233589575626,"0","S1"
1.16695990879089,3.06861220253631,"0","S1"
2.33489995310083,Inf,"0","S1"
1.91228356910869,3.85053566796705,"0","S1"
1.49858269793913,2.5087354881689,"0","S1"
1.54120096890256,Inf,"0","S1"
3.19596100226045,Inf,"0","S1"
0,1.63836217531934,"0","S1"
0.245136522687972,1.96667510410771,"0","S1"
1.16086515365168,1.81228611012921,"0","S1"
0,1.86303591262549,"0","S1"
1.54963683942333,2.97063776897267,"0","S1"
1.54240680718794,3.51804947620258,"0","S1"
0,1.58436159230769,"0","S1"
0.998131036292762,1.81507348176092,"0","S1"
0.38317208038643,2.04631617944688,"0","S1"
0,1.60750756179914,"0","S1"
1.51917689247057,2.15685748727992,"0","S1"
1.17349239485338,2.60119501361623,"0","S1"
0,1.12675331812352,"0","S1"
0.241086835972965,1.46144572505727,"0","S1"
0.911458409857005,2.47731262724847,"0","S1"
0,1.8445599633269,"0","S1"
1.47128850035369,2.96553916716948,"0","S1"
1.41177641274408,2.09063772996888,"0","S1"
0.148652167990804,1.18237927462906,"0","S1"
0.872138111386448,1.14596725534648,"0","S1"
0,1.39216418704018,"0","S1"
0.218371989671141,1.8400955311954,"0","S1"
3.03084157081321,Inf,"0","S1"
0,1.81030400795862,"0","S1"
0.657207597978413,Inf,"0","S1"
1.77729778597131,3.45156199298799,"0","S1"
0.826431632973254,1.08657460473478,"0","S1"
0.952130705583841,1.74452245887369,"0","S1"
0,1.92616976099089,"0","S1"
1.68912554485723,2.48187839519233,"0","S1"
1.83882832340896,2.89859998086467,"0","S1"
0.708090666681528,2.18668619543314,"0","S1"
0.139775624033064,0.875198344700038,"0","S1"
1.87524325959384,2.96979562798515,"0","S1"
1.94248443003744,2.58238401403651,"0","S1"
2.41709948610514,Inf,"0","S1"
0,1.97200895939022,"0","S1"
1.71132449479774,3.68284470122308,"0","S1"
1.47976641450077,3.44981203041971,"0","S1"
1.42615448264405,2.50073839351535,"0","S1"
1.61376391537488,Inf,"0","S1"
1.71123142726719,2.94969788007438,"0","S1"
1.75009178370237,3.6612600539811,"0","S1"
0.233409755863249,1.66202266607434,"0","S1"
0.680730764754117,1.9200600059703,"0","S1"
3.20679496880621,Inf,"0","S1"
4.03443676000461,4.84579645376652,"0","S1"
0.488324274774641,0.921653266996145,"0","S1"
0,1.78390740929171,"0","S1"
0,1.35843021795154,"0","S1"
1.88303431775421,3.70145984552801,"0","S1"
0,1.71436953172088,"0","S1"
0,1.97567271068692,"0","S1"
0.823964554350823,1.17480609705672,"0","S1"
2.63297188049182,3.44257302768528,"0","S1"
1.62065331544727,3.14056759467348,"0","S1"
2.77224329672754,3.8753708624281,"0","S1"
2.40058032609522,3.29793279757723,"0","S1"
1.9449806958437,3.90108305215836,"0","S1"
1.45681853452697,3.08607806172222,"0","S1"
2.051885148976,2.7350565767847,"0","S1"
1.20940990839154,1.92449208488688,"0","S1"
1.82328335801139,2.84540057554841,"0","S1"
0.775028905365616,1.91942786844447,"0","S1"
1.22258976800367,2.22422525240108,"0","S1"
1.24160883249715,2.6887230919674,"0","S1"
0.990763545501977,2.88467404479161,"0","S1"
2.72668367205188,4.44362092390656,"0","S1"
3.35316577041522,Inf,"0","S1"
0,1.55754368985072,"0","S1"
1.44598865089938,2.99261130858213,"0","S1"
0.396151840221137,1.03003608295694,"0","S1"
0.637213431298733,1.38225906947628,"0","S1"
0.99011087603867,2.63023140560836,"0","S1"
0.591095272451639,0.852183282375336,"0","S1"
0,1.6204218394123,"0","S1"
0,0.62039224198088,"0","S1"
0,0.867803961504251,"0","S1"
0,0.355396214406937,"0","S1"
1.75377324828878,Inf,"0","S1"
0,1.51979050878435,"0","S1"
1.27001539012417,3.24197159288451,"0","S1"
1.65574419079348,2.92955127172172,"0","S1"
0,1.70441577676684,"0","S1"
1.65888535790145,2.61262007523328,"0","S1"
0.505491454619914,1.34897628379986,"0","S1"
0.431298236362636,1.11496839858592,"0","S1"
0.764540545176715,2.38517567608505,"0","S1"
1.43155739968643,2.81764276325703,"0","S1"
1.49140283698216,2.91353717586026,"0","S1"
1.27563487552106,2.45813706098124,"0","S1"
3.13943502865732,4.5844599395059,"0","S1"
2.70925530651584,4.50800598645583,"0","S1"
0,1.20963847404346,"0","S1"
3.2510971268639,4.68668355653062,"0","S1"
0.341284941416234,1.59521561488509,"0","S1"
0.20652052341029,1.47523985244334,"0","S1"
0.316955594811589,1.26908162189648,"0","S1"
0,0.604065365158021,"0","S1"
1.19340561563149,2.5506708258763,"0","S1"
0.299225942231715,1.07723055128008,"0","S1"
1.4058584170416,2.47470871591941,"0","S1"
0,1.48758440092206,"0","S1"
1.17392419278622,3.05948621826246,"0","S1"
0.962445362936705,2.20098154712468,"0","S1"
1.46134338481352,3.19211501814425,"0","S1"
0.984564478509128,2.61959814839065,"0","S1"
0,1.47467238269746,"0","S1"
0,1.29071305133402,"0","S1"
0.566222317516804,1.72988130757585,"0","S1"
0.741135735064745,1.42202473152429,"0","S1"
0,1.31970927864313,"0","S1"
0.519816322252154,2.4865063726902,"0","S1"
0.906419102102518,2.89389386959374,"0","S1"
0.789576919749379,1.75893803266808,"0","S1"
2.0710282670334,3.35939693357795,"0","S1"
1.51572363777086,1.65869294991717,"0","S1"
2.03989475313574,Inf,"0","S1"
1.82239763112739,3.755634797737,"0","S1"
2.07597426744178,3.48991493275389,"0","S1"
1.23477149102837,2.80359480064362,"0","S1"
0,1.31506324233487,"0","S1"
2.08611574722454,3.24948824662715,"0","S1"
0,0.892919313628227,"0","S1"
1.32859288202599,2.84943203395233,"0","S1"
0,1.27069801697508,"0","S1"
0,1.562420447357,"0","S1"
0.745631975587457,2.40738201094791,"0","S1"
1.09586425218731,2.67064332962036,"0","S1"
0,1.97598462598398,"0","S1"
0,1.47983891237527,"0","S1"
1.92876032693312,2.51303728716448,"0","S1"
0.601010951213539,1.77589789731428,"0","S1"
1.39175399625674,3.16353069990873,"0","S1"
1.86659595929086,2.60889003332704,"0","S1"
0,0.983370841480792,"0","S1"
0.837956947740167,1.75413957936689,"0","S1"
0.885094914119691,2.53254161356017,"0","S1"
0,0.824231158010662,"0","S1"
0,1.20048820180818,"1","S1"
0,1.17217902466655,"1","S1"
1.93315930385143,3.75046686455607,"1","S1"
0.989416090771556,1.29376797517762,"1","S1"
0,1.60668536275625,"1","S1"
2.48537530470639,3.04670137446374,"1","S1"
0,1.73496076930314,"1","S1"
0,1.84285633498803,"1","S1"
0,1.73940114723518,"1","S1"
0,1.42157022375613,"1","S1"
0.567921017762274,1.23466795030981,"1","S1"
0.976030530408025,2.18237310880795,"1","S1"
0.782278593163937,2.2654713736847,"1","S1"
1.11091746529564,1.86626637866721,"1","S1"
0.822512461338192,1.78805469768122,"1","S1"
0,1.19937652675435,"1","S1"
2.57280158437788,3.69789073616266,"1","S1"
1.72336609149352,Inf,"1","S1"
1.55477585876361,2.00901517411694,"1","S1"
0,1.40987273771316,"1","S1"
1.75403414154425,3.24099985742941,"1","S1"
2.13400069857016,3.68961307266727,"1","S1"
0.813564649783075,1.10938979825005,"1","S1"
0.910291277803481,2.85196741484106,"1","S1"
1.38110960647464,2.4413515557535,"1","S1"
0.656133795622736,1.97135664941743,"1","S1"
0,1.98091631755233,"1","S1"
2.4604813484475,Inf,"1","S1"
0,1.88328317692503,"1","S1"
0,1.80424758372828,"1","S1"
0,1.24383797030896,"1","S1"
0,1.61154325772077,"1","S1"
1.94514196878299,2.91243903012946,"1","S1"
1.23009854834527,2.89933829242364,"1","S1"
0,1.45410357229412,"1","S1"
0,1.95833641011268,"1","S1"
2.45614114170894,4.00534536410123,"1","S1"
0,0.608329216018319,"1","S1"
0.688204871024936,2.16279262024909,"1","S1"
0,1.11726189125329,"1","S1"
1.23995512537658,2.29931104881689,"1","S1"
0,0.820702424738556,"1","S1"
0.616648494265974,2.51102204201743,"1","S1"
0.0269171511754394,1.0641267565079,"1","S1"
1.73711100034416,2.08624577987939,"1","S1"
0.465561849530786,2.2930345069617,"1","S1"
1.68711628951132,3.14110150095075,"1","S1"
0.737919816747308,1.7963910032995,"1","S1"
0,1.83803348336369,"1","S1"
0.470825560856611,1.62171573098749,"1","S1"
0,0.996568222995847,"1","S1"
2.60403342638165,Inf,"1","S1"
0.506110296119004,1.2538301856257,"1","S1"
1.5051442575641,2.8701628963463,"1","S1"
1.68264513183385,2.21570137608796,"1","S1"
0,1.91470904322341,"1","S1"
1.54609549976885,3.3960728617385,"1","S1"
0,0.49811594421044,"1","S1"
2.1387635669671,Inf,"1","S1"
0.633604870643467,2.44352759886533,"1","S1"
0,1.07026442792267,"1","S1"
1.02808550139889,1.66155861318111,"1","S1"
0,1.21877751545981,"1","S1"
0.0677591538988054,1.52959242742509,"1","S1"
0,1.51371349906549,"1","S1"
0,1.74838303728029,"1","S1"
0,1.73087279172614,"1","S1"
0,0.951642490457743,"1","S1"
0.896740216296166,2.67713418556377,"1","S1"
0,1.94219136470929,"1","S1"
1.13189007341862,2.18989382823929,"1","S1"
0.833174171391875,2.4300227407366,"1","S1"
0,1.67853941535577,"1","S1"
1.58365909382701,1.94739238778129,"1","S1"
0.909514625091106,2.82756017334759,"1","S1"
0,1.63891206588596,"1","S1"
0.807633883785456,2.75753433676437,"1","S1"
0,1.86844500247389,"1","S1"
0.942108618561178,2.83962459629402,"1","S1"
0,1.43967529619113,"1","S1"
0,1.87013594200835,"1","S1"
1.31790524953976,2.28935884544626,"1","S1"
1.45467712823302,2.33360489970073,"1","S1"
0.59045456815511,2.46049896487966,"1","S1"
0.871107907034457,1.95120517536998,"1","S1"
0,1.4984488482587,"1","S1"
1.61699071479961,2.80090218177065,"1","S1"
1.30899131763726,2.66560742631555,"1","S1"
0,1.10671831481159,"1","S1"
2.26222258154303,3.59617447759956,"1","S1"
1.38115791976452,2.17457675933838,"1","S1"
0.633467154111713,0.869900926481932,"1","S1"
0.203556358348578,1.47992901271209,"1","S1"
1.3661075849086,2.15141559345648,"1","S1"
0,1.8658867799677,"1","S1"
1.61417528009042,3.2900835936889,"1","S1"
0,1.38378687016666,"1","S1"
0,0.499413680285215,"1","S1"
0.828873137012124,2.26085863588378,"1","S1"
2.27653206465766,3.92514061415568,"1","S1"
0,1.79569509858266,"1","S1"
0,1.45527928182855,"1","S1"
0,1.25096836918965,"1","S1"
1.41137494659051,2.94499469455332,"1","S1"
0.0484848911873996,1.91604075720534,"1","S1"
0,0.995759867597371,"1","S1"
1.06705012265593,2.86920584412292,"1","S1"
1.23137124860659,1.69232341460884,"1","S1"
2.96303574414924,Inf,"1","S1"
1.25743478024378,2.91978904604912,"1","S1"
1.46843628631905,1.71595385717228,"1","S1"
1.36360949138179,1.98799285758287,"1","S1"
1.55061660800129,3.33368592523038,"1","S1"
0.791475732810795,2.41841470263898,"1","S1"
1.15828554751351,3.15332875074819,"1","S1"
0.241718551609665,1.483208543621,"1","S1"
1.575050461106,3.12985124159604,"1","S1"
2.20550950616598,3.64643770316616,"1","S1"
0,1.76766635803506,"1","S1"
1.74951187800616,3.32026099925861,"1","S1"
0,0.29419245198369,"1","S1"
2.34568920498714,4.00732832681388,"1","S1"
0,1.72035544877872,"1","S1"
2.10135715408251,3.3755164463073,"1","S1"
0,1.59523025574163,"1","S1"
