"l","u","trt"
0.441883132676594,1.54664119379595,"0"
0.546330804121681,1.44981705711689,"0"
0.299955684458837,1.24350433680229,"0"
0.944400653243065,2.06189012259711,"0"
1.51660478801932,3.0096852988936,"0"
1.35626921080984,2.70260077645071,"0"
0.618494214490056,1.79245264583733,"0"
1.77124115405604,3.05332866695244,"0"
1.44381794810761,2.42721635545604,"0"
1.32188099075574,1.64086095581297,"0"
1.78016414784361,2.32517513155472,"0"
0,1.48820438620169,"0"
0.886891162837856,1.79847514559515,"0"
1.10193701984826,2.29889609862585,"0"
0,1.05309584608767,"0"
0.181697571300901,1.0932266113814,"0"
1.99786983837839,Inf,"0"
0,1.28474151960108,"0"
0.739130212808959,1.89423466811422,"0"
1.34021854831371,2.30066990002524,"0"
1.49199893383775,Inf,"0"
1.65807475300971,2.11112213821616,"0"
0.703003597562201,2.02070812729653,"0"
2.28106129390653,3.50428003398702,"0"
0.473623433033936,1.88775120140053,"0"
0,1.49574657564517,"0"
1.5953757277457,Inf,"0"
0,1.10608172672801,"0"
1.10322099609766,1.35783389629796,"0"
1.48976496560499,2.65226609143429,"0"
0.440407951595262,1.02611076808535,"0"
0.65753735799808,1.9036055712495,"0"
0,0.901770281489007,"0"
1.51263636653312,1.75847705360502,"0"
1.38531353627332,2.46817811380606,"0"
0.975057428819127,2.18751720024738,"0"
0.318899073405191,1.52196525642648,"0"
0.00548668310511857,0.696119310683571,"0"
0.208630002220161,0.946392480866052,"0"
1.41318536968902,2.78563322836999,"0"
0.350352725945413,1.43042929843068,"0"
2.08737854508217,3.38070819934364,"0"
1.84236652369145,2.70832703914493,"0"
0.773416226729751,1.82990026019979,"0"
0,1.43293142574839,"0"
1.16771344305016,2.59550880489405,"0"
1.78844675829168,Inf,"0"
0.921135561307892,1.64247665461153,"0"
0,1.25287403888069,"0"
1.67487626289949,2.14987430430483,"0"
0.92153283697553,2.15054745809175,"0"
1.10726023768075,Inf,"0"
1.43276338186115,Inf,"0"
0.987054700730368,2.30968300031964,"0"
0,1.33289195015095,"0"
1.35584395145997,2.55044357827865,"0"
1.68086445168592,2.21765301609412,"0"
2.41491500765551,Inf,"0"
1.21692733839154,1.75960330059752,"0"
0.86183458857704,2.25747800501995,"0"
1.29674405080732,2.73687418189365,"0"
1.34024843713269,2.70940394641366,"0"
0,1.39034698193427,"0"
0.768822300480679,1.16683243832085,"0"
0.367395177832805,1.51993268402293,"0"
0,0.953243894618936,"0"
0.958790388191119,2.27376192994416,"0"
1.01919464045204,2.44336301798467,"0"
0,0.761425890144892,"0"
1.1953600886045,2.48289195843972,"0"
0.456005581654608,1.60490932641551,"0"
1.76627917145379,2.66657874779776,"0"
1.04009615408722,1.97219058929477,"0"
1.65596541843843,2.92029478680342,"0"
1.68157388968393,Inf,"0"
1.11995190382004,1.64203026029281,"0"
1.56368616444524,2.92878586461302,"0"
1.55104446527548,2.33322030189447,"0"
1.78312528284732,2.6067188550951,"0"
0.563355131889693,1.80365655908827,"0"
0.447303925990127,1.02434839820489,"0"
1.40830348071177,Inf,"0"
0.6247547470266,2.11852228303906,"0"
2.16022161114961,2.68063099379651,"0"
0,1.39581819379237,"0"
1.74654376320541,2.48178520740476,"0"
1.03753683634568,1.25178416201379,"0"
0.891604372649454,1.79170879314188,"0"
1.0443866798887,2.09270587877836,"0"
0,1.22281072614715,"0"
1.64227718941402,1.90765931177884,"0"
0.583813761128113,2.00605222990271,"0"
1.38032042537816,2.64099941169843,"0"
1.31739059567917,2.70563383307308,"0"
1.6030539436033,Inf,"0"
1.12779301148839,2.34172270225827,"0"
0.795015088864602,1.04269389621913,"0"
0,0.72565454186406,"0"
1.31826798396651,Inf,"0"
0.902366017922759,2.35742574732285,"0"
1.09436457802076,1.91474500426557,"0"
1.69358816742897,Inf,"0"
1.26820418215357,2.76112079049926,"0"
0.301877945079468,1.77224579534959,"0"
1.03140124166384,2.21411527320743,"0"
2.41835429915227,Inf,"0"
1.43292910465971,2.41473615425639,"0"
0.760628407238983,2.04067500843666,"0"
0,1.33966993982904,"0"
1.02209740807302,2.20999500097241,"0"
1.32890896685421,2.82699264027178,"0"
2.46508135262411,3.45988888526335,"0"
2.2035029833205,Inf,"0"
1.23520110617392,2.61965901707299,"0"
1.8095822695177,3.18642038048711,"0"
0,0.715867180377245,"0"
1.30075043742545,2.36060877190903,"0"
0.943695821450092,2.28742999176029,"0"
1.91147652897052,2.56933097506408,"0"
0,0.958990426152013,"0"
0,1.39310077694245,"0"
2.54138262884226,Inf,"0"
1.29057965555694,2.66402351064608,"0"
1.85512358788401,Inf,"0"
0,1.09653818502557,"0"
0.723903443897143,1.06736520084087,"0"
1.64888880390208,3.05794051196426,"0"
1.90278221969493,Inf,"0"
1.07418278243858,2.03220532718115,"0"
0,0.52857906545978,"0"
2.24961577355862,2.68140172760468,"0"
1.70798428310081,3.16239316435531,"0"
0,0.91070913313888,"0"
0.0412809719564393,1.1675751185976,"0"
2.73294697701931,2.92430620011874,"0"
1.06498511158861,Inf,"0"
1.14825272304006,Inf,"0"
2.25043003878091,Inf,"0"
0,1.01918877242133,"0"
0.904328986653127,2.19958771951497,"0"
0.0613601045915857,1.51506474497728,"0"
1.19570689089596,1.61503184004687,"0"
2.11911394027993,3.52607274404727,"0"
0.99607361946255,2.23365801293403,"0"
1.43606211303268,2.2193004732253,"0"
1.57065012794919,2.31431354221422,"0"
0.99505679437425,1.43297651794273,"0"
0.456515994505025,1.71870899072383,"0"
1.41748072591145,2.7309949019691,"0"
1.40831893589348,2.74055745871738,"0"
0.85292239417322,1.61393009580206,"0"
0,0.46110484097153,"0"
2.68844968720805,Inf,"0"
2.92357965151314,Inf,"0"
2.29077684937511,3.60156536602881,"0"
1.49137913295999,2.20508804765996,"0"
2.04448394430801,2.30942701071035,"0"
0.70721441495698,Inf,"0"
1.97093473712448,Inf,"0"
3.28777873318177,Inf,"0"
1.17525853402913,1.82052095350809,"0"
1.82277660397813,Inf,"0"
2.78373035753611,4.19394510705024,"0"
0.965338586247526,1.56038790021557,"0"
1.66752632008865,2.55564608518034,"0"
1.72809571295511,2.2137563182041,"0"
0,1.21837465767749,"0"
1.78440682939254,2.64305448811501,"0"
2.43541612196714,Inf,"0"
2.16192266216967,3.14549318980426,"0"
1.64153000211809,2.51767830736935,"0"
0,0.759805331239477,"0"
0,1.07835398835596,"0"
1.28801205160562,1.87938064348418,"0"
2.3612110808026,Inf,"0"
1.26362454285845,2.56738177046645,"0"
1.66384875657968,Inf,"0"
1.27525991492439,2.33875402179547,"0"
0.722277053282596,2.20425371197052,"0"
1.00460937386379,1.97205163899343,"0"
0,1.21591997542419,"0"
0.0203629470197484,1.14504990493879,"0"
0.807868117466569,2.21424074994866,"0"
0,1.30314865324181,"0"
2.15338501660153,2.93981152377091,"0"
2.09591120935511,Inf,"0"
3.10601692681666,Inf,"0"
1.52359714137856,Inf,"0"
2.43235021352302,2.58466773794498,"0"
1.06704548327252,2.12136594182812,"0"
0,1.42304260865785,"0"
1.82282608025707,2.13482293789275,"0"
0.808664402808063,1.72394347807858,"0"
0,1.10957800329197,"0"
3.31724427826703,Inf,"0"
1.17700457631145,2.50749065796845,"0"
2.1496188424062,2.93424334516749,"0"
0.719885237398557,1.7002452876186,"0"
1.88394590292592,Inf,"0"
0,1.16775955958292,"0"
1.67629344714805,Inf,"1"
0,1.36047395446803,"1"
3.39382631576154,Inf,"1"
0.407386784325354,1.68612598325126,"1"
0.198036121437326,1.40756841818802,"1"
0,1.30351504753344,"1"
1.74830370966811,Inf,"1"
1.19818693364505,2.52403236553073,"1"
1.301028932794,2.11817053158302,"1"
0,1.34778682608157,"1"
0,1.17642298399005,"1"
0.206415410502814,1.56319348420948,"1"
1.29737239703536,1.90280386980157,"1"
1.40894312574528,2.41021658526734,"1"
0.581424244330265,1.76007823599502,"1"
1.94424906768836,2.5422845230205,"1"
1.13910618703812,2.4656792798778,"1"
2.14199808659032,Inf,"1"
2.22283345344476,3.71184759715106,"1"
1.04629274003673,2.19868598354515,"1"
0.863292455440387,2.26273883949034,"1"
2.27921201277059,Inf,"1"
1.46492449077778,2.12233728636056,"1"
2.69049676833674,Inf,"1"
1.06101861025672,2.07107568823267,"1"
1.34847892366815,2.75664005521685,"1"
0.804471892886795,1.83401431865059,"1"
0.905444934032857,1.01470477588009,"1"
0.493912020348944,1.72444292146247,"1"
1.36285140481777,2.44315308274236,"1"
1.26128219033126,1.78745795495342,"1"
2.86947941291146,3.49970699439291,"1"
0.60745606420096,1.8620944119757,"1"
2.23434930341318,2.83971260266844,"1"
0.933468786883168,Inf,"1"
0.882970141014084,1.93631489470135,"1"
0.215647897333838,1.59744302043691,"1"
1.83794593100902,3.17855040344875,"1"
1.92605831392575,Inf,"1"
0,0.998578162165359,"1"
0.467197888414375,1.86286648758687,"1"
0,1.34756035893224,"1"
1.51581360620912,2.73400548007339,"1"
0.820820061955601,1.43947293644305,"1"
1.50263409758918,Inf,"1"
0.492032986250706,1.84279551892541,"1"
1.49083802627865,Inf,"1"
2.87356381269637,Inf,"1"
0.97478831699118,2.13093790202402,"1"
1.72460449591745,2.68028966523707,"1"
1.38956290343776,2.64314250228927,"1"
0.380252839880995,1.06157060188707,"1"
0.625568640651181,2.05268501280807,"1"
1.14549786248244,1.92519366543274,"1"
0.785285884165205,1.82929160445929,"1"
2.34210345509928,Inf,"1"
1.47174109134357,1.74067403166555,"1"
2.13310940377414,3.03282979934011,"1"
1.94080138450954,Inf,"1"
0.963558810995892,2.29809887520969,"1"
1.83518315549009,3.03834780142643,"1"
2.35858186497353,3.26322841015644,"1"
1.869877613266,Inf,"1"
0.890692762448452,2.22429168876261,"1"
0,0.850705176824704,"1"
1.07896636845544,2.17335860955063,"1"
1.05463017337024,2.46438658121042,"1"
0.71253994863946,2.05081734352279,"1"
1.27927524887491,1.85270839731675,"1"
0.735401941579767,1.2634057427058,"1"
0.232233589980751,1.33701139118057,"1"
1.07643851882312,2.32413022674154,"1"
0,1.05890497297514,"1"
0.566811422933824,Inf,"1"
1.46212399669457,2.83834769076202,"1"
1.92757081298623,3.28338852874003,"1"
0,1.27472959435545,"1"
1.0158174529206,2.21827597939409,"1"
1.92582134495024,2.27233938022982,"1"
0,1.13365883356892,"1"
1.68311734765302,2.46349128184374,"1"
0,1.48852703918237,"1"
0.345219919807278,1.1634915311588,"1"
1.95444698981009,Inf,"1"
0.509181279572658,1.08715458714869,"1"
1.70985049323644,Inf,"1"
1.442522974452,2.59056995005812,"1"
0,1.41048717254307,"1"
0,1.14984234888107,"1"
2.0488360687159,Inf,"1"
1.21002350456547,2.16287877818104,"1"
3.05878490384202,Inf,"1"
2.10787335969508,3.44037267321255,"1"
1.93955534824636,Inf,"1"
0.86960259033367,1.6631338238949,"1"
2.41498367500026,2.63499581278302,"1"
1.06857724045403,2.06285597837996,"1"
2.37232587940525,Inf,"1"
1.65834453573916,2.74177973158658,"1"
0.548128536203876,1.28922118199989,"1"
0.686589977354743,1.57241626165342,"1"
1.09263869246934,1.69127669662703,"1"
1.35301981028169,1.65840181556996,"1"
3.25581889820751,Inf,"1"
0,1.39487305562943,"1"
1.96341508172918,Inf,"1"
2.13650104310364,Inf,"1"
0.880059858318418,2.35853528568987,"1"
2.64827648398932,Inf,"1"
1.19500534795225,2.20257193094585,"1"
2.31118507648353,3.54246923443861,"1"
1.36530649499036,Inf,"1"
0,1.45052674028557,"1"
0.917543764575385,2.19854726514313,"1"
0.0812005010666326,1.47187121200841,"1"
1.6376545104431,2.73366927774623,"1"
0.415851638303138,0.815404520602897,"1"
1.7281404635869,3.19921593298204,"1"
1.30505628325045,1.55910509324167,"1"
1.49117943726014,2.76191938889679,"1"
0,1.25404073414393,"1"
1.29601464327425,2.74428598280065,"1"
2.29420158884022,Inf,"1"
1.43698486732319,2.82139207608998,"1"
1.49154065817129,2.46919301070739,"1"
1.43610867415555,2.85101563157514,"1"
2.1855025581317,Inf,"1"
1.25152436248027,2.23026440420654,"1"
1.96217862074263,2.69907334155869,"1"
2.40342067857273,Inf,"1"
