"l","u","trt"
0.0279703560518101,0.818097616662271,"0"
0.792137015378103,1.62984491174575,"0"
0.911901957239024,2.07731894496828,"0"
0.68836515233852,1.46376096631866,"0"
0.188732597627677,1.31898783124052,"0"
1.76494877168443,3.02382765943184,"0"
0,0.598158264183439,"0"
2.3278493208345,Inf,"0"
0,1.14724018773995,"0"
1.68167899246328,2.9638973493129,"0"
0,0.862877817358822,"0"
0.568571123527363,1.677990959608,"0"
2.73058153688908,Inf,"0"
1.73421021457762,Inf,"0"
0.344897213042714,1.31707956141327,"0"
0,1.07218397827819,"0"
0,1.35654509416781,"0"
0,1.09255767439026,"0"
1.48990966624115,2.49727863783482,"0"
1.08564760093577,1.53613430354744,"0"
0,1.1805586272385,"0"
1.66836416535079,2.72886074509006,"0"
2.52961614285596,Inf,"0"
0,0.659606905421242,"0"
1.48429098108318,2.27165366441477,"0"
0.976338793057948,Inf,"0"
2.34394099877682,3.18540147005115,"0"
2.05527454277035,3.3509470660938,"0"
1.26569757680409,2.56110305374023,"0"
1.24675261171069,2.48745499982033,"0"
0.124236902338453,1.48776376317255,"0"
0.160303993150592,1.54114325973205,"0"
3.10249899839982,Inf,"0"
2.70942192943767,Inf,"0"
0.707576898043044,1.98109712242149,"0"
0,0.758351314812899,"0"
0.856175884371623,1.60091764619574,"0"
0.828711615758948,1.54553535429295,"0"
2.51749011268839,3.83500629477203,"0"
1.37631540116854,Inf,"0"
1.03732793417294,2.43163189908955,"0"
2.03201815509237,2.91353415255435,"0"
2.0594063034514,3.03703335451428,"0"
3.59813326306175,5.0613537831232,"0"
0.978271865635179,1.82384058984462,"0"
0,0.915711690788157,"0"
0.521752494620159,1.82441259990446,"0"
0,0.644012887612917,"0"
2.85334474104457,4.03055369923823,"0"
1.00524905975908,1.88318004040048,"0"
1.72936089104041,2.35837291704956,"0"
1.21814967936371,1.41914152179379,"0"
0.946274830726907,1.81495974899735,"0"
0,0.627700563403778,"0"
1.94677247072104,Inf,"0"
1.3289889927255,1.87186960643157,"0"
0.926915115094744,1.5310774021782,"0"
0,1.35874268074986,"0"
0,0.83328411646653,"0"
1.99970744771417,3.32462122756988,"0"
0,0.843575485632755,"0"
3.13407322322018,4.50685025041457,"0"
1.11824137566146,1.78353288432118,"0"
0,0.986212597112171,"0"
1.96470905235037,2.95796183834318,"0"
0,1.46793090412393,"0"
0,1.26820293045603,"0"
1.2771637091646,2.08372013352346,"0"
0.459970091935247,1.24401022377424,"0"
2.37891995825339,Inf,"0"
1.09419883950613,Inf,"0"
2.30737246165518,2.49530930933543,"0"
0,1.32726213277783,"0"
1.32016063516494,1.72560684161726,"0"
2.48980360105634,Inf,"0"
1.3998797259992,2.6717408298282,"0"
1.11570880073123,2.23645597882569,"0"
0,1.02776728989556,"0"
0,1.41770666709635,"0"
2.70419557951391,4.10507180553395,"0"
1.8486150058452,Inf,"0"
0,1.25195937906392,"0"
0,1.30179530906025,"0"
0,1.44855161500163,"0"
1.5127221228322,2.89815905538853,"0"
0.751342036644928,1.6404090472497,"0"
1.15237515501212,1.6532921504695,"0"
0,1.38154452445451,"0"
2.90675513574388,Inf,"0"
1.03065850725397,2.06865490064956,"0"
2.67106868361589,3.91831084422302,"0"
1.8690992302727,2.25409373582806,"0"
1.83758988557383,2.41248814004939,"0"
1.496945551713,2.8422100689495,"0"
2.66551279532723,Inf,"0"
1.79079996643122,2.37517637677956,"0"
1.91520880185999,3.31061870860867,"0"
0.628707180032507,2.05078425561078,"0"
1.58838639431633,2.10219913918991,"0"
3.12342461035587,4.03323748474941,"0"
0.887829377548769,2.31171452638227,"0"
0.552258470328525,1.89392179227434,"0"
2.95209519029595,4.23399022396188,"0"
1.35435069689993,1.47928204201162,"0"
0.241294474457391,1.69469598541036,"0"
0,1.40977803035639,"0"
2.04751800082158,2.7326900154585,"0"
0,1.4208504074486,"0"
0,1.1150321761379,"0"
0.814746041432954,1.43042730668094,"0"
0.669901258544996,1.37727590545546,"0"
2.35470832558349,Inf,"0"
0.661373335286044,1.68330796225928,"0"
1.11758660827763,1.81726122682448,"0"
1.28608974418603,1.88347706047352,"0"
0,1.43238873104565,"0"
0.606634317431599,1.40443451330066,"0"
2.58050802955404,3.736164337839,"0"
2.24402210034896,3.57398436579388,"0"
1.60849487478845,Inf,"0"
1.97197560709901,3.27136802498717,"0"
1.4198965660762,2.00684601289686,"0"
0,1.33217379532289,"0"
0,0.827332497574389,"0"
1.92571764474269,Inf,"0"
1.48429469356779,2.42674954561517,"0"
0,1.02223567210604,"0"
0.656473295995966,1.93359977030195,"0"
1.13726151071023,2.35132130293641,"0"
1.93345720041543,2.82844179484528,"0"
1.35735244431999,2.41491636622231,"0"
1.21677317179274,1.52656786737498,"0"
1.58515877171885,Inf,"0"
1.3831606580643,Inf,"0"
0.489601361216046,0.88788746658247,"0"
0.261296000448056,1.68084330728743,"0"
0.88489889272023,2.02307308197487,"0"
1.83339833642822,2.62043845024891,"0"
1.08900254324544,2.40577302128077,"0"
0,1.3145606102189,"0"
1.2409029090777,1.86805885308422,"0"
0.946453979238868,2.008881910122,"0"
0,0.483490362530574,"0"
0,1.15645237569697,"0"
0.575910399318673,1.75839345529675,"0"
1.28824672149494,2.07306068215985,"0"
0.401152876904234,1.20396326039918,"0"
0.982145816786215,2.21648419566918,"0"
0.265617022057995,0.769798602210358,"0"
2.1979336340446,Inf,"0"
0.119625949650072,0.731891468516551,"0"
1.41231448575854,2.11987306864467,"0"
0,0.493378965533338,"0"
3.29106305376627,Inf,"0"
0,1.25313815823756,"0"
0.700057543348521,2.08387150231283,"0"
2.86125573492609,Inf,"0"
2.32593206001911,3.70588918891735,"0"
1.17094965290744,2.61584341234993,"0"
3.23188503307756,Inf,"0"
0,0.729436024557799,"0"
2.24165304726921,Inf,"0"
1.7474405807443,2.71558836568147,"0"
1.40539548941888,1.84028606687207,"0"
1.45876319438685,2.50433681916911,"0"
2.02458454167936,2.44388793676626,"0"
1.31286020250991,2.64370106568094,"0"
1.00110541563481,2.26641988183837,"0"
0.256509019411169,1.40804820565972,"0"
0.814989317441359,1.62396321713459,"0"
3.23206859605853,4.35719729179982,"0"
0.848135039093904,2.11091637471691,"0"
0.601900968002155,1.42724459152669,"0"
0,1.11973042041063,"0"
1.99053725064732,3.25312216894235,"0"
1.35207296465524,2.70508880121633,"0"
3.13983790716156,Inf,"0"
0.526401636656374,1.40610837098211,"0"
1.531369942124,2.9336693045916,"0"
0.480954005615786,1.71518867381383,"0"
2.83965902903583,4.21210994396824,"0"
1.71358094620518,Inf,"0"
1.09653928340413,2.15455797594041,"0"
2.06712082552258,Inf,"0"
0,0.938860864145681,"0"
1.43556601786986,2.90183317218907,"0"
0,0.704765349626541,"0"
